simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
2.28,0.513898583299179,0.0316470721253793,20.0,10.0,21.887809586996507,5.0,22.451641555053747,True,1.577248790766784e-08,3.154497581533568e-07,-35.01069801219491
2.3,0.5250613559139774,0.033834376556638,20.0,10.0,21.876875746431878,5.0,22.440982430027866,True,1.5795448203233314e-08,3.159089640646663e-07,-35.00438050610882
2.32,0.5364343371771424,0.0360913145324175,20.0,10.0,21.865723509716144,5.0,22.43011066854895,True,1.58189122212524e-08,3.1637824442504803e-07,-34.99793388167406
2.34,0.5480202919791866,0.0384139808320752,20.0,10.0,21.85435221136823,5.0,22.419025638473574,True,1.5842884154381632e-08,3.1685768308763266e-07,-34.99135757744648
2.36,0.5598219657426634,0.0407981559186793,20.0,10.0,21.842761349581565,5.0,22.40772686764042,True,1.586736792649157e-08,3.173473585298314e-07,-34.98465112225376
2.38,0.5718420607729134,0.0432394117196594,20.0,10.0,21.830950559329413,5.0,22.3962140176389,True,1.5892367247398503e-08,3.1784734494797006e-07,-34.977814119801394
2.4,0.5840833757332,0.0457332826243338,20.0,10.0,21.818919410482565,5.0,22.384486687014576,True,1.5917886039664965e-08,3.1835772079329934e-07,-34.97084613187399
2.42,0.5965487732574449,0.0482753574875626,20.0,10.0,21.80666739483515,5.0,22.37254439863661,True,1.5943928468779347e-08,3.1887856937558696e-07,-34.9637466706833
2.44,0.6092410972061747,0.0508613282308623,20.0,10.0,21.79419397767144,5.0,22.360386649974775,True,1.5970498836181307e-08,3.194099767236261e-07,-34.95651522861437
2.46,0.6221631411967747,0.0534870667838786,20.0,10.0,21.781498590708317,5.0,22.348012906230128,True,1.599760159625215e-08,3.1995203192504305e-07,-34.94915127404464
2.48,0.6353176215740984,0.0561486980786908,20.0,10.0,21.76858062281601,5.0,22.33542259130193,True,1.6025241378335535e-08,3.205048275667107e-07,-34.94165424585746
2.5,0.6487071418578089,0.0588426318026697,20.0,10.0,21.755439437089038,5.0,22.322615104437226,True,1.605342295253782e-08,3.210684590507564e-07,-34.93402356323936
2.52,0.6623341525260037,0.0615655593787111,20.0,10.0,21.742074407909875,5.0,22.309589856361985,True,1.6082151152082178e-08,3.2164302304164355e-07,-34.92625864712479
2.54,0.676200903924277,0.0643144842779387,20.0,10.0,21.728484948859784,5.0,22.296346296486025,True,1.6111430814336568e-08,3.2222861628673135e-07,-34.918358936388394
