simTime,experiment_time_s,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
51.64941048622131,51.64941048622131,1.6523150327837304,5.0,5.265941982927945,True,1.3398611532370226e-06,2.679722306474045e-05,-15.719102085885837
51.75477170944214,51.75477170944214,1.6523150327837304,5.0,5.265941982927945,True,1.3398611532370226e-06,2.679722306474045e-05,-15.719102085885837
51.869800090789795,51.869800090789795,1.6309941933586263,5.0,5.259291022444903,True,1.3450583387601902e-06,2.6901166775203804e-05,-15.702288830814773
51.97830939292908,51.97830939292908,1.6067697215786685,5.0,5.251829104053368,True,1.3509211005404783e-06,2.7018422010809566e-05,-15.683400191929692
52.09429907798767,52.09429907798767,1.6067697215786685,5.0,5.251829104053368,True,1.3509211005404783e-06,2.7018422010809566e-05,-15.683400191929692
52.20188307762146,52.20188307762146,1.5694985754463588,5.0,5.240546324413911,True,1.3598504245979276e-06,2.719700849195855e-05,-15.65478863130662
52.3035683631897,52.3035683631897,1.5694985754463588,5.0,5.240546324413911,True,1.3598504245979276e-06,2.719700849195855e-05,-15.65478863130662
52.42166304588318,52.42166304588318,1.511421829070868,5.0,5.223446749550715,True,1.373533067228075e-06,2.7470661344561498e-05,-15.611308849974819
52.51369571685791,52.51369571685791,1.511421829070868,5.0,5.223446749550715,True,1.373533067228075e-06,2.7470661344561498e-05,-15.611308849974819
52.62685942649841,52.62685942649841,1.444819887925279,5.0,5.204565736787693,True,1.3888541375758949e-06,2.7777082751517896e-05,-15.56313367361734
52.79426670074463,52.79426670074463,1.3752555684285386,5.0,5.185684899653439,True,1.4044025787412545e-06,2.8088051574825092e-05,-15.51478386097484
52.90555429458618,52.90555429458618,1.3752555684285386,5.0,5.185684899653439,True,1.4044025787412545e-06,2.8088051574825092e-05,-15.51478386097484
52.9928674697876,52.9928674697876,1.2989593315660344,5.0,5.165974772011811,True,1.4208812398301283e-06,2.8417624796602567e-05,-15.464122241156822
53.1012818813324,53.1012818813324,1.2989593315660344,5.0,5.165974772011811,True,1.4208812398301283e-06,2.8417624796602567e-05,-15.464122241156822
53.20362138748169,53.20362138748169,1.2176235024344162,5.0,5.14612543509004,True,1.4377364919815572e-06,2.8754729839631143e-05,-15.412907083899771
53.31940960884094,53.31940960884094,1.2176235024344162,5.0,5.14612543509004,True,1.4377364919815572e-06,2.8754729839631143e-05,-15.412907083899771
53.42167115211487,53.42167115211487,1.1318728174653228,5.0,5.12651305225266,True,1.454652011815154e-06,2.909304023630308e-05,-15.362108924050997
53.54168462753296,53.54168462753296,1.0323040418700495,5.0,5.105453127280794,True,1.4731112309119392e-06,2.9462224618238784e-05,-15.307344637748152
53.66054320335388,53.66054320335388,1.0323040418700495,5.0,5.105453127280794,True,1.4731112309119392e-06,2.9462224618238784e-05,-15.307344637748152
53.76696991920471,53.76696991920471,1.0323040418700495,5.0,5.105453127280794,True,1.4731112309119392e-06,2.9462224618238784e-05,-15.307344637748152
53.93385934829712,53.93385934829712,0.7965130143102824,5.0,5.063045820646467,True,1.511235079941337e-06,3.0224701598826742e-05,-15.196379781304714
54.02342081069946,54.02342081069946,0.7965130143102824,5.0,5.063045820646467,True,1.511235079941337e-06,3.0224701598826742e-05,-15.196379781304714
54.17883348464966,54.17883348464966,0.6745483274266169,5.0,5.045296368503445,True,1.5275802851476096e-06,3.055160570295219e-05,-15.149659595750734
54.247947692871094,54.247947692871094,0.6745483274266169,5.0,5.045296368503445,True,1.5275802851476096e-06,3.055160570295219e-05,-15.149659595750734
54.36036205291748,54.36036205291748,0.5491498458915852,5.0,5.030066157938954,True,1.5417929969445061e-06,3.083585993889012e-05,-15.109439356272611
54.47924447059631,54.47924447059631,0.5491498458915852,5.0,5.030066157938954,True,1.5417929969445061e-06,3.083585993889012e-05,-15.109439356272611
54.590659856796265,54.590659856796265,0.4228149627530392,5.0,5.017845403430426,True,1.5533244048850984e-06,3.106648809770197e-05,-15.07707838666289
54.70328688621521,54.70328688621521,0.4228149627530392,5.0,5.017845403430426,True,1.5533244048850984e-06,3.106648809770197e-05,-15.07707838666289
54.80531120300293,54.80531120300293,0.30456816037548945,5.0,5.009267587613434,True,1.5614867778157404e-06,3.1229735556314807e-05,-15.054316932247964
54.91214919090271,54.91214919090271,0.30456816037548945,5.0,5.009267587613434,True,1.5614867778157404e-06,3.1229735556314807e-05,-15.054316932247964
55.0607590675354,55.0607590675354,0.23932079008434687,5.0,5.0057241674473625,True,1.5648751877890562e-06,3.1297503755781124e-05,-15.044902997801309
55.16252064704895,55.16252064704895,0.23932079008434687,5.0,5.0057241674473625,True,1.5648751877890562e-06,3.1297503755781124e-05,-15.044902997801309
55.26539659500122,55.26539659500122,0.2620380568865648,5.0,5.006861686052141,True,1.5637863689813375e-06,3.1275727379626747e-05,-15.047925811298356
55.38284254074097,55.38284254074097,0.35410169465136054,5.0,5.0125231181666345,True,1.5583822363283217e-06,3.1167644726566434e-05,-15.062960152048133
55.487598180770874,55.487598180770874,0.35410169465136054,5.0,5.0125231181666345,True,1.5583822363283217e-06,3.1167644726566434e-05,-15.062960152048133
