simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
69.0,29.938690264183517,103.21654347520864,30.0,103.50000000000315,0.2900111810852665,5.0,5.00840358648886,True,1.5623120845282858e-06,3.124624169056572e-05,-15.052022122785061
69.2,29.95848532831344,103.5392861860549,30.0,103.80000000000317,0.2639984105041103,5.0,5.0069646654184305,True,1.5636878480099686e-06,3.127375696019937e-05,-15.048199432190248
69.4,29.97433967617029,103.85492042514176,30.0,104.10000000000318,0.24641925702611112,5.0,5.006068562278517,True,1.5645454311854756e-06,3.129090862370951e-05,-15.045818256510655
69.60000000000001,29.98415840580444,104.16618438607406,30.0,104.4000000000032,0.23435165334112062,5.0,5.005489056767952,True,1.5651003582295058e-06,3.1302007164590115e-05,-15.044278134900587
69.8,29.98687594381325,104.47494025139906,30.0,104.7000000000032,0.22544207968467433,5.0,5.005079832659271,True,1.5654923832742617e-06,3.1309847665485236e-05,-15.043190453885178
70.0,29.98228707281872,104.7818290025056,30.0,105.0000000000032,0.21888885750175743,5.0,5.004788939799402,True,1.565771129555448e-06,3.1315422591108964e-05,-15.042417232649763
70.2,29.970851641103927,105.08665870561973,30.0,105.30000000000322,0.21532332599038165,5.0,5.004634265829578,True,1.5659193717389966e-06,3.131838743477993e-05,-15.042006076040757
70.4,29.953504133579013,105.38889841573877,30.0,105.60000000000323,0.21616138525001857,5.0,5.004670393190065,True,1.5658847449912427e-06,3.1317694899824855e-05,-15.042102111456227
70.60000000000001,29.931618068872943,105.68773029235273,30.0,105.90000000000325,0.22301237026385545,5.0,5.0049709806641935,True,1.5655966823166526e-06,3.1311933646333055e-05,-15.042901120061412
70.8,29.90714338200506,105.98150528296136,30.0,106.20000000000326,0.23740744065988068,5.0,5.005633056155902,True,1.5649624418884982e-06,3.129924883776996e-05,-15.044660851221167
71.0,29.88259570933681,106.26836421539012,30.0,106.50000000000328,0.2596900155560107,5.0,5.00673934853608,True,1.5639034207107717e-06,3.1278068414215436e-05,-15.047600747601937
71.2,29.860506137559877,106.54973609537387,30.0,106.80000000000328,0.28651450158555763,5.0,5.008202328143185,True,1.5625044125734976e-06,3.1250088251469955e-05,-15.051487518535925
71.4,29.8429728955417,106.82924444161624,30.0,107.10000000000328,0.31299534170980015,5.0,5.009787029797977,True,1.5609908772583182e-06,3.1219817545166365e-05,-15.05569639369661
71.60000000000001,29.83154772787316,107.11059679902188,30.0,107.4000000000033,0.33485874741895244,5.0,5.011200492968026,True,1.5596425308174564e-06,3.119285061634913e-05,-15.059449346247112
71.8,29.82730223458793,107.39588671420007,30.0,107.70000000000331,0.3497276208428006,5.0,5.012216017769023,True,1.558674743707741e-06,3.117349487415482e-05,-15.06214506049232
72.0,29.830862093197243,107.6858744403354,30.0,108.00000000000333,0.3567667287658805,5.0,5.012712090151828,True,1.5582022802370923e-06,3.116404560474185e-05,-15.06346168786131
72.2,29.842505738759368,107.98041094918366,30.0,108.30000000000334,0.35628865225762085,5.0,5.012678086983798,True,1.5582346590728955e-06,3.116469318145791e-05,-15.063371444099001
72.4,29.86216795737986,108.27886716381286,30.0,108.60000000000336,0.3494624020586403,5.0,5.012197519098045,True,1.558692365670982e-06,3.117384731341964e-05,-15.062095960587643
72.60000000000001,29.889308840817044,108.58007383897308,30.0,108.90000000000336,0.338534017836967,5.0,5.011447423772182,True,1.5594071343863655e-06,3.118814268772731e-05,-15.060104875220677
72.8,29.922814514116677,108.8826725844553,30.0,109.20000000000336,0.3265796807663474,5.0,5.010654077851458,True,1.5601635899351858e-06,3.1203271798703714e-05,-15.057998659294649
73.0,29.960984478226678,109.1850856075046,30.0,109.50000000000338,0.3173220533497777,5.0,5.010059209784064,True,1.5607311161419813e-06,3.1214622322839626e-05,-15.05641915389074
73.2,30.001396352383924,109.4848965484429,30.0,109.8000000000034,0.3151065454498107,5.0,5.009919374100277,True,1.5608645643223413e-06,3.121729128644682e-05,-15.05604783220582
73.4,30.041014621058345,109.77978824418756,30.0,110.1000000000034,0.32282776786272227,5.0,5.010410938007304,True,1.5603955212849375e-06,3.120791042569875e-05,-15.057353092253788
73.60000000000001,30.077123964410152,110.07043376270272,30.0,110.40000000000342,0.3384701030443859,5.0,5.011443106596629,True,1.5594112494977605e-06,3.118822498995521e-05,-15.060093414661251
73.8,30.10791245476208,110.36011486911973,30.0,110.70000000000344,0.3566048234230968,5.0,5.012700569562142,True,1.5582132503879455e-06,3.116426500775891e-05,-15.0634311125036
74.0,30.13217192985282,110.65237581219056,30.0,111.00000000000344,0.3719032064846786,5.0,5.0138121220278675,True,1.5571552781775945e-06,3.114310556355189e-05,-15.066380821383385
74.2,30.1489844212175,110.94904594864472,30.0,111.30000000000344,0.38126775883964664,5.0,5.014515440591504,True,1.5564863538709385e-06,3.112972707741877e-05,-15.068246868758079
74.4,30.157747245262364,111.25049800405512,30.0,111.60000000000346,0.3834525245186695,5.0,5.014682027662347,True,1.5563279692120218e-06,3.112655938424044e-05,-15.068688819843532
74.60000000000001,30.158158787759955,111.55645387359812,30.0,111.90000000000347,0.3782038380474533,5.0,5.014283412723479,True,1.5567069927843612e-06,3.113413985568722e-05,-15.067631280504584
74.8,30.150238974461576,111.86609486184489,30.0,112.20000000000348,0.3661480448342981,5.0,5.013388513843305,True,1.5575583547413946e-06,3.115116709482789e-05,-15.06525677629256
75.0,30.13448631978894,112.17809457957492,30.0,112.5000000000035,0.34886913006408726,5.0,5.012156189696374,True,1.5587317373025964e-06,3.117463474605193e-05,-15.06198626179922
75.2,30.111962309057315,112.49098974543908,30.0,112.80000000000352,0.3286683679264351,5.0,5.010790645803856,True,1.5600333376787392e-06,3.120066675357478e-05,-15.058361250743683
75.4,30.0842195824256,112.80364401854048,30.0,113.10000000000352,0.30809058053251565,5.0,5.009482987875382,True,1.5612811143473713e-06,3.122562228694742e-05,-15.05488897930785
75.60000000000001,30.053095367898123,113.11587169857567,30.0,113.40000000000352,0.2890467259190243,5.0,5.008347832345963,True,1.5623653615855309e-06,3.124730723171062e-05,-15.051874024734142
75.8,30.020599144834502,113.428492023663,30.0,113.70000000000354,0.2722882773540761,5.0,5.007408601860292,True,1.5632632256165284e-06,3.126526451233057e-05,-15.049378927226499
76.0,29.98890943021294,113.7431501040592,30.0,114.00000000000357,0.2570892253378882,5.0,5.006605124211898,True,1.564031859030637e-06,3.128063718061274e-05,-15.047244090263307
76.2,29.96003835104536,114.0616530725106,30.0,114.30000000000356,0.24167372888361865,5.0,5.0058372118190695,True,1.5647669381150433e-06,3.129533876230087e-05,-15.045203429826561
76.4,29.93559343539507,114.38516993994438,30.0,114.60000000000358,0.2242769722224024,5.0,5.0050274884629005,True,1.565542536919364e-06,3.131085073838728e-05,-15.043051321286072
76.60000000000001,29.916716908986363,114.7138503538972,30.0,114.9000000000036,0.20393078236088838,5.0,5.00415704829438,True,1.5663768625475097e-06,3.1327537250950196e-05,-15.040737449319588
76.80000000000001,29.903951782833232,115.04661287827324,30.0,115.2000000000036,0.18097753764939797,5.0,5.0032742148650655,True,1.5672236697927686e-06,3.134447339585537e-05,-15.038390221464548
