;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_14:58:49:696132;1777985929.6240273;0.002890730094102756;62.628616345114146;1.4453650470513782e-05;0.5445966638705578;1.4453650470513782e-05;0.5445966638705578;2.7098469902379985;0.2079945088566686;0.0;-36.349999999999845;59.90846546666667;10.719341783333334;0.0;59.90846546666667;10.719341783333334;0.0;1777985929.6240273;-21.705;0.0;0.58;2.873;6.234;-68.874;14.752;9.654;26.32;59.90847045;10.719993516666667;0.0;-0.5550173555283817;-36.467134602076996;0.00010401292438885767;1777985929.607017;0.017010211944580078;0.0;0.0;-1.2020780690185744;-68.874;0.0;0.0;0.5550173555283817;0.11713460207715087;-1.2205785590897145
2026-05-05_14:58:50:093734;1777985929.8679228;0.001037427298147476;-62.63914908454319;5.187136490737379e-06;-0.5446882529090712;5.187136490737379e-06;-0.5446882529090712;2.6771941682947826;-0.05914601561488242;0.0;-36.499999999999844;59.908466616666665;10.719341133333334;0.0;59.908466616666665;10.719341133333334;0.0;1777985929.8679228;-25.482;2.640401056615564;0.58;2.94;4.095;-63.346;-14.208;-20.005;29.272;59.90847045;10.719993516666667;0.0;-0.42689465685443767;-36.50350348744396;0.00010421096697849075;1777985929.8174818;0.05044102668762207;2.5400493821705776;-0.7210179442260676;-1.1055962679683278;-63.34599999999999;1.7838669323516383;1.9466731896811733;0.5550173555283817;-0.032865397922847706;-1.2020780690185744
2026-05-05_14:58:50:250487;1777985930.0937347;0.006152905568996817;31.043024817939056;3.0764527844984083e-05;0.2699393462429483;3.0764527844984083e-05;0.2699393462429483;2.643281262138468;-0.33057533445148213;0.0;-36.64999999999984;59.908467466666664;10.71934035;0.0;59.908466616666665;10.719341133333334;0.0;1777985930.0937347;-34.63;0.0;0.58;-2.313;-1.617;-58.266;-30.566;-28.772;23.052;59.90847045;10.719993516666667;0.0;-0.33219510438993605;-36.5473332425757;0.00010445555477203716;1777985930.0937347;0.0;0.0;0.0;-1.016933541967016;-58.266;0.0;0.0;0.42689465685443767;-0.1464965125558848;-1.1055962679683278
2026-05-05_14:58:50:849319;1777985930.4529889;0.06028634003748427;7.192579970630413;0.00030143170018742134;0.06254417365765576;0.00030143170018742134;0.06254417365765576;2.60818387315876;-0.6289534331559681;0.0;-36.79999999999984;59.90846788333333;10.71933955;0.0;59.90846788333333;10.71933955;0.0;1777985930.4455435;-14.745;0.0;0.58;-7.84;-4.05;-52.935;-8.947;0.433;22.923;59.90847045;10.719993516666667;0.0;-0.2857735248142244;-36.592096039807565;0.0001047081199491845;1777985930.2524934;0.20049548149108887;0.0;0.0;-0.9238900395431981;-52.93499999999999;0.0;0.0;0.2857735248142244;-0.20790396019227586;-0.9238900395431981
2026-05-05_14:58:51:036488;1777985930.9446888;0.007504771986829792;-47.48168866779111;3.752385993414896e-05;-0.4128842492851401;3.752385993414896e-05;-0.4128842492851401;2.571962050264388;-1.3345789835254689;0.0;-36.94999999999984;59.908469616666665;10.719340033333333;0.0;59.908469616666665;10.719340033333333;0.0;1777985930.942678;22.437;0.0;0.58;5.555;3.836;-37.147;11.86;0.394;20.796;59.90847045;10.719993516666667;0.0;-0.09266185858397569;-36.56504966754606;0.00010454779141905873;1777985930.8493195;0.09536933898925781;0.0;0.0;-0.6483374572383336;-37.147;0.0;0.0;0.09266185858397569;-0.3849503324537764;-0.6483374572383336
2026-05-05_14:58:51:104955;1777985931.0458372;0.015084493972363736;-62.64814101595419;7.542246986181868e-05;-0.5447664436169929;7.542246986181868e-05;-0.5447664436169929;2.5346638653769737;-1.5004162422811205;0.0;-37.09999999999984;59.908470083333334;10.719340783333333;0.0;59.908470083333334;10.719340783333333;0.0;1777985931.0458372;19.149;0.0;0.58;5.632;2.819;-34.859;-5.327;-9.567;20.01;59.90847045;10.719993516666667;0.0;-0.04067059877670407;-36.52308360550093;0.00010430756303152211;1777985931.0364883;0.009348869323730469;0.0;0.0;-0.6084043239527035;-34.85900000000001;0.0;0.0;0.04067059877670407;-0.5769163944989089;-0.6084043239527035
2026-05-05_14:58:51:322923;1777985931.2502725;0.014552699101862923;-62.64356661745169;7.276349550931462e-05;-0.5447266662387104;7.276349550931462e-05;-0.5447266662387104;2.496357419835578;-1.5149051115952865;0.0;-37.24999999999984;59.908470333333334;10.719341283333334;0.0;59.908470333333334;10.719341283333334;0.0;1777985931.2502725;24.276;0.4146053187269873;0.58;2.138;-0.545;-30.494;-23.128;-17.284;25.023;59.90847045;10.719993516666667;0.0;-0.012818192117335536;-36.49510629839523;0.00010414748989091404;1777985931.1562786;0.0939939022064209;0.2963214209173016;0.29765023527015144;-0.5322207021031509;-30.494;0.10429286954437311;0.40684769191065284;0.04067059877670407;-0.7269163944989074;-0.549063129384896
2026-05-05_14:58:51:625783;1777985931.5161562;0.004451163944136655;-62.6389431491337;2.2255819720683275e-05;-0.5446864621663801;2.2255819720683275e-05;-0.5446864621663801;2.4571574465389787;-1.6046443306625366;0.0;-37.399999999999835;59.90847073333333;10.719341866666667;0.0;59.90847073333333;10.719341866666667;0.0;1777985931.5161562;-5.19;0.0;0.58;-4.59;-3.44;-24.867;-24.018;-2.376;18.57;59.90847045;10.719993516666667;0.0;0.031745779349272016;-36.46246598860482;0.00010396202688697787;1777985931.4503753;0.0657808780670166;0.0;0.0;-0.4340110250934299;-24.867;0.0;0.0;-0.031745779349272016;-0.9375340113950159;-0.48015753051616006
2026-05-05_14:58:51:760124;1777985931.7053099;0.010885905721989886;-62.639820211536936;5.442952860994943e-05;-0.5446940887959734;5.442952860994943e-05;-0.5446940887959734;2.4172099592292775;-1.6247578077607472;0.0;-37.549999999999834;59.90847098333333;10.71934215;0.0;59.90847098333333;10.71934215;0.0;1777985931.7029884;-18.468;0.0;0.58;-7.726;-1.849;-21.84;-4.776;13.775;14.337;59.90847045;10.719993516666667;0.0;0.05959830532547342;-36.44661206310335;0.00010387217212318861;1777985931.628949;0.07636094093322754;0.0;0.0;-0.3811799086355614;-21.83999999999999;0.0;0.0;-0.05959830532547342;-1.1033879368964818;-0.3811799086355614
2026-05-05_14:58:51:947452;1777985931.7761223;0.007943632831322971;-62.64197955048282;3.971816415661486e-05;-0.5447128656563723;3.971816415661486e-05;-0.5447128656563723;2.3766990861957393;-1.6289105766540632;0.0;-37.69999999999983;59.9084711;10.71934205;0.0;59.9084711;10.71934205;0.0;1777985931.7761223;4.562;0.0;0.58;-7.726;-1.849;-21.84;-4.776;13.775;14.337;59.90847045;10.719993516666667;0.0;0.07259627837121914;-36.452207341710896;0.00010390345854940919;1777985931.7601242;0.015998125076293945;0.0;0.0;-0.3811799086355614;-21.83999999999999;0.0;0.0;-0.07259627837121914;-1.2477926582889367;-0.3811799086355614
2026-05-05_14:58:52:039007;1777985931.9609888;0.002889312778182284;-62.63975118002121;1.444656389091142e-05;-0.5446934885219236;1.444656389091142e-05;-0.5446934885219236;2.3358300801116574;-1.6226860759417148;0.0;-37.84999999999983;59.9084711;10.71934205;0.0;59.9084711;10.71934205;0.0;1777985931.9565806;30.728;0.0;0.58;-3.51;2.895;-19.443;31.951;16.754;11.053;59.90847045;10.719993516666667;0.0;0.07259627837121914;-36.452207341710896;0.00010390345854940919;1777985931.9484572;0.012531518936157227;0.0;0.0;-0.33934436646525734;-19.44299999999999;0.0;0.0;-0.07259627837121914;-1.3977926582889353;-0.33934436646525734
2026-05-05_14:58:52:100628;1777985932.056997;0.0291125302231639;-62.65327294293375;0.0001455626511158195;-0.5448110690689891;0.0001455626511158195;-0.5448110690689891;2.294819318559828;-1.6220819087748488;0.0;-37.99999999999983;59.908471166666665;10.71934225;0.0;59.908471166666665;10.71934225;0.0;1777985932.056997;29.422;0.0;0.58;-3.51;2.895;-19.443;31.951;16.754;11.053;59.90847045;10.719993516666667;0.0;0.08002355026766415;-36.44101645588599;0.00010384024042595086;1777985932.054678;0.0023190975189208984;0.0;0.0;-0.33934436646525734;-19.44299999999999;0.0;0.0;-0.08002355026766415;-1.5589835441138362;-0.33934436646525734
2026-05-05_14:58:52:259503;1777985932.1830478;16.9982475567388;-71.81598169093458;0.084991237783694;-0.6244867973124746;0.084991237783694;-0.6244867973124746;2.253891539179331;-1.6175873803180936;0.0;-38.14999999999983;59.9084713;10.71934275;0.0;59.9084713;10.71934275;0.0;1777985932.1814325;9.242;2.079339451138669;0.58;7.438;2.736;-16.512;21.32;-12.339;8.984;59.90847045;10.719993516666667;0.0;0.09487804038143091;-36.41303927813175;0.000103681621688341;1777985932.1661987;0.016849040985107422;0.8816222909598467;1.6604611371634486;-0.2881887660893039;-16.51200000000001;0.37333451332397244;1.842555397568435;-0.08002355026766415;-1.7089835441138348;-0.33934436646525734
2026-05-05_14:58:52:341050;1777985932.282511;0.007528414854315655;-62.64015584806073;3.764207427157828e-05;-0.5446970073744412;3.764207427157828e-05;-0.5446970073744412;2.2132788339250955;-1.6210348953659548;0.0;-38.29999999999983;59.9084713;10.71934275;0.0;59.9084713;10.71934275;0.0;1777985932.282511;-39.809;0.0;0.58;7.438;2.736;-16.512;21.32;-12.339;8.984;59.90847045;10.719993516666667;0.0;0.09487804038143091;-36.41303927813175;0.000103681621688341;1777985932.278659;0.0038518905639648438;0.0;0.0;-0.2881887660893039;-16.51200000000001;0.0;0.0;-0.09487804038143091;-1.8869607218680784;-0.2881887660893039
2026-05-05_14:58:52:546407;1777985932.4801912;0.01856557791481793;-62.647876405289296;9.282788957408965e-05;-0.5447641426546895;9.282788957408965e-05;-0.5447641426546895;2.1732146863002946;-1.6280931030533272;0.0;-38.449999999999825;59.9084715;10.71934285;0.0;59.9084715;10.71934285;0.0;1777985932.4801912;-65.175;0.0;0.58;7.438;2.736;-16.512;21.32;-12.339;8.984;59.90847045;10.719993516666667;0.0;0.11716013122436844;-36.407443652801604;0.00010365033754739655;1777985932.40232;0.07787132263183594;0.0;0.0;-0.2881887660893039;-16.51200000000001;0.0;0.0;-0.11716013122436844;-2.0425563471982215;-0.2881887660893039
2026-05-05_14:58:52:888863;1777985932.7872105;0.014344015786588019;-62.64555286232145;7.17200789329401e-05;-0.5447439379332301;7.17200789329401e-05;-0.5447439379332301;2.1339375725298964;-1.6299493660489797;0.0;-38.599999999999824;59.9084716;10.719342383333334;0.0;59.9084716;10.719342383333334;0.0;1777985932.7872105;-66.23;0.0;0.58;-0.743;-1.601;-14.878;-38.799;2.608;5.171;59.90847045;10.719993516666667;0.0;0.1283014608433256;-36.43355543925002;0.00010379830647749833;1777985932.551775;0.23543548583984375;0.0;0.0;-0.25967008611171627;-14.877999999999995;0.0;0.0;-0.1283014608433256;-2.1664445607498024;-0.26853635871184744
2026-05-05_14:58:53:056984;1777985932.9929104;0.0019238556882961201;-62.63917585373256;9.6192784414806e-06;-0.5446884856846309;9.6192784414806e-06;-0.5446884856846309;2.0956829666686576;-1.628232859816916;0.0;-38.74999999999982;59.908471666666664;10.71934195;0.0;59.908471633333335;10.719342016666667;0.0;1777985932.9824927;31.171;0.10676798104206997;0.58;-7.896;1.713;-11.873;6.521;7.946;10.258;59.90847045;10.719993516666667;0.0;0.13572908067684186;-36.457802126811266;0.00010393671170283447;1777985932.9824927;0.010417699813842773;0.3564824596910732;-0.35806698841488815;-0.20722294208928682;-11.873000000000005;0.42252568568527293;-0.2770627315177832;-0.13201535342287996;-2.295928107587109;-0.22649137703130418
2026-05-05_14:58:53:268610;1777985933.1805565;10.765192367968647;-68.4526742785157;0.053825961839843235;-0.5952406459001365;0.053825961839843235;-0.5952406459001365;2.0586743582441196;-1.6263158224678838;0.0;-38.89999999999982;59.90847175;10.719342366666666;0.0;59.90847175;10.719342366666666;0.0;1777985933.1805565;61.425;0.2930380820875091;0.58;-5.479;2.602;-11.021;26.384;5.571;7.075;59.90847045;10.719993516666667;0.0;0.14501307898616064;-36.434487842728565;0.00010380382364411078;1777985933.09492;0.08563661575317383;0.10841155068618766;0.27224667716784867;-0.19235273686229526;-11.021000000000011;0.05436707444116086;0.28795058389909184;-0.13572908067684186;-2.4421978731885545;-0.1967160599922808
2026-05-05_14:58:53:453306;1777985933.3911617;0.0062206868443416136;-62.64186690589229;3.1103434221708066e-05;-0.5447118861381939;3.1103434221708066e-05;-0.5447118861381939;2.023123835205228;-1.6261830941618804;0.0;-39.04999999999982;59.90847175;10.719342366666666;0.0;59.90847175;10.719342366666666;0.0;1777985933.3911617;74.538;0.0;0.58;-1.309;2.993;-10.528;38.256;0.176;2.639;59.90847045;10.719993516666667;0.0;0.14501307898616064;-36.434487842728565;0.00010380382364411078;1777985933.2727818;0.11837983131408691;0.0;0.0;-0.18374826364996322;-10.528000000000011;0.0;0.0;-0.14501307898616064;-2.6155121572712545;-0.19235273686229526
2026-05-05_14:58:53:591935;1777985933.4989173;0.003193404098059825;-62.64054775518631;1.5967020490299126e-05;-0.5447004152624897;1.5967020490299126e-05;-0.5447004152624897;1.989235147254929;-1.624559730930016;0.0;-39.19999999999982;59.9084718;10.71934295;0.0;59.9084718;10.71934295;0.0;1777985933.4989173;-109.032;0.0;0.58;5.583;2.246;-10.226;14.779;-5.815;1.145;59.90847045;10.719993516666667;0.0;0.15058329636239343;-36.4018479181429;0.00010361799029919017;1777985933.4533062;0.04561114311218262;0.0;0.0;-0.17847736930894031;-10.22600000000001;0.0;0.0;-0.15058329636239343;-2.7981520818569194;-0.17847736930894031
2026-05-05_14:58:53:682019;1777985933.6094944;0.0041457714134356186;-62.63889503111572;2.072885706717809e-05;-0.5446860437488323;2.072885706717809e-05;-0.5446860437488323;1.9572085999919933;-1.6187634573858443;0.0;-39.34999999999982;59.90847171666667;10.719342866666667;0.0;59.90847171666667;10.719342866666667;0.0;1777985933.6094944;-107.24;0.0;0.58;5.583;2.246;-10.226;14.779;-5.815;1.145;59.90847045;10.719993516666667;0.0;0.14129911432506373;-36.40651084795005;0.00010364441124104118;1777985933.5979364;0.011558055877685547;0.0;0.0;-0.17847736930894031;-10.22600000000001;0.0;0.0;-0.14129911432506373;-2.9434891520497644;-0.17847736930894031
2026-05-05_14:58:53:825238;1777985933.7283213;0.10918765219313967;-62.42612793083591;0.0005459382609656983;-0.542835895050747;0.0005459382609656983;-0.542835895050747;1.9272412324214576;-1.6164408934899481;0.0;-39.499999999999815;59.908471516666665;10.7193421;0.0;59.908471516666665;10.7193421;0.0;1777985933.7283213;-103.285;1.6565118437825919;0.58;3.805;0.687;-10.32;-20.873;-8.778;-0.552;59.90847045;10.719993516666667;0.0;0.11901738883151067;-36.4494091818346;0.00010388848524962857;1777985933.6991396;0.029181718826293945;-0.7635508253021853;-1.4700413687043696;-0.1801179788058147;-10.319999999999995;-0.4878470218787295;-1.5830466739063378;-0.14129911432506373;-3.093489152049763;-0.1801179788058147
2026-05-05_14:58:53:984530;1777985933.9159741;0.0060149260924300865;-62.64064057287087;3.0074630462150433e-05;-0.5447012223727902;3.0074630462150433e-05;-0.5447012223727902;1.8995167809498388;-1.607965268978791;0.0;-39.649999999999814;59.908471516666665;10.7193421;0.0;59.908471516666665;10.7193421;0.0;1777985933.9159741;-100.011;0.0;0.58;-0.435;-0.757;-11.094;-26.745;-8.869;-7.233;59.90847045;10.719993516666667;0.0;0.11901738883151067;-36.4494091818346;0.00010388848524962857;1777985933.8409355;0.07503867149353027;0.0;0.0;-0.19362682721625113;-11.094000000000012;0.0;0.0;-0.11901738883151067;-3.2005908181652103;-0.19362682721625113
2026-05-05_14:58:54:133285;1777985934.0143263;0.021605277420856106;-46.87032583631653;0.00010802638710428053;-0.40756805075057856;0.00010802638710428053;-0.40756805075057856;1.8742066400078132;-1.606302712347226;0.0;-39.79999999999981;59.908471283333334;10.719340866666666;0.0;59.908471283333334;10.719340866666666;0.0;1777985934.0143263;-99.694;2.606358667646259;0.58;-0.435;-0.757;-11.094;-26.745;-8.869;-7.233;59.90847045;10.719993516666667;0.0;0.09302223205657814;-36.518419449056566;0.0001042822309214736;1777985933.9860325;0.028293848037719727;-0.9187564993025086;-2.4390555547609445;-0.19362682721625113;-11.094000000000012;-0.4322664005611067;-2.570262878222141;-0.11901738883151067;-3.350590818165209;-0.19362682721625113
2026-05-05_14:58:54:298663;1777985934.1950774;6.143146253760187;-65.95664356694316;0.030715731268800936;-0.573536031016897;0.030715731268800936;-0.573536031016897;1.8514601892278235;-1.594623633636174;0.0;-39.94999999999981;59.908471166666665;10.71933955;0.0;59.908471166666665;10.71933955;0.0;1777985934.1831386;-101.464;0.0;0.58;-3.725;-2.552;-14.697;0.905;-1.592;-15.464;59.90847045;10.719993516666667;0.0;0.08002503913748088;-36.592092427373025;0.00010470301402259324;1777985934.135285;0.059792518615722656;0.0;0.0;-0.25651104016560655;-14.696999999999997;0.0;0.0;-0.08002503913748088;-3.357907572626786;-0.25651104016560655
2026-05-05_14:58:54:450953;1777985934.3054519;14.463776498196488;-70.44973530443008;0.07231888249098244;-0.6126063939515659;0.07231888249098244;-0.6126063939515659;1.8314157433180838;-1.5936051265009836;0.0;-40.09999999999981;59.908471166666665;10.71933955;0.0;59.908471166666665;10.71933955;0.0;1777985934.3054519;-105.935;0.0;0.58;-2.535;-2.272;-16.627;15.108;8.09;-15.823;59.90847045;10.719993516666667;0.0;0.08002503913748088;-36.592092427373025;0.00010470301402259324;1777985934.3028889;0.002562999725341797;0.0;0.0;-0.29019589472909724;-16.627000000000002;0.0;0.0;-0.08002503913748088;-3.5079075726267845;-0.29019589472909724
2026-05-05_14:58:54:610228;1777985934.5270855;16.843330794623427;-71.72795115250695;0.08421665397311713;-0.6237213143696256;0.08421665397311713;-0.6237213143696256;1.8141693350278092;-1.5904182800603295;0.0;-40.24999999999981;59.90847108333333;10.7193386;0.0;59.90847108333333;10.7193386;0.0;1777985934.5270855;-117.893;0.0;0.58;1.489;0.554;-20.659;15.347;13.901;-17.622;59.90847045;10.719993516666667;0.0;0.07074133721921581;-36.645248879590376;0.00010500765542907631;1777985934.4528372;0.0742483139038086;0.0;0.0;-0.3605675701695086;-20.659000000000002;0.0;0.0;-0.07074133721921581;-3.604751120409432;-0.3605675701695086
2026-05-05_14:58:54:685799;1777985934.6397219;16.999041546923547;-71.81356338141657;0.08499520773461773;-0.6244657685340571;0.08499520773461773;-0.6244657685340571;1.7998109318247701;-1.582856683443193;0.0;-40.39999999999981;59.90847085;10.7193378;0.0;59.90847085;10.7193378;0.0;1777985934.6383812;-122.768;0.0;0.58;2.48;2.112;-22.942;5.645;11.008;-19.912;59.90847045;10.719993516666667;0.0;0.044745943247107;-36.69001238806151;0.0001052639495530451;1777985934.6155555;0.024166345596313477;0.0;0.0;-0.40041343699253895;-22.941999999999993;0.0;0.0;-0.044745943247107;-3.7099876119382955;-0.40041343699253895
2026-05-05_14:58:54:913343;1777985934.8350203;16.997016555440723;-71.81658994596818;0.08498508277720361;-0.6244920864866798;0.08498508277720361;-0.6244920864866798;1.788412383009126;-1.5823880580601253;0.0;-40.549999999999805;59.90847085;10.7193378;0.0;59.90847085;10.7193378;0.0;1777985934.8350203;-125.156;0.0;0.58;2.48;2.112;-22.942;5.645;11.008;-19.912;59.90847045;10.719993516666667;0.0;0.044745943247107;-36.69001238806151;0.0001052639495530451;1777985934.7707794;0.06424093246459961;0.0;0.0;-0.40041343699253895;-22.941999999999993;0.0;0.0;-0.044745943247107;-3.859987611938294;-0.40041343699253895
2026-05-05_14:58:55:022706;1777985934.9308918;16.995753215358828;-71.81770712376313;0.08497876607679414;-0.6245018010762011;0.08497876607679414;-0.6245018010762011;1.78003072077902;-1.5684862344222752;0.0;-40.699999999999804;59.90847036666667;10.71933655;0.0;59.90847036666667;10.71933655;0.0;1777985934.9308918;-130.649;0.0;0.58;-0.171;2.864;-28.942;-14.306;-4.922;-22.806;59.90847045;10.719993516666667;0.0;-0.009101882932548017;-36.759955502385196;0.00010566551210273566;1777985934.9133434;0.017548322677612305;0.0;0.0;-0.5051331921121989;-28.942;0.0;0.0;0.009101882932548017;-3.9400444976146076;-0.5051331921121989
2026-05-05_14:58:55:108860;1777985935.0405762;16.887621433572882;-71.73375056952656;0.08443810716786442;-0.6237717440828396;0.08443810716786442;-0.6237717440828396;1.7747190597414335;-1.5499291710550547;0.0;-40.8499999999998;59.9084697;10.71933485;0.0;59.9084697;10.71933485;0.0;1777985935.0405762;-131.451;0.0;0.58;-0.171;2.864;-28.942;-14.306;-4.922;-22.806;59.90847045;10.719993516666667;0.0;-0.08337475825006718;-36.855078151514;0.00010621354786964632;1777985935.025728;0.01484823226928711;0.0;0.0;-0.5051331921121989;-28.942;0.0;0.0;0.08337475825006718;-3.9949218484858022;-0.5051331921121989
2026-05-05_14:58:55:261416;1777985935.181402;13.903444571126835;-67.81201013124353;0.06951722285563418;-0.5896696533151611;0.06951722285563418;-0.5896696533151611;1.7725108816588873;-1.529561931812657;0.0;-40.9999999999998;59.90846895;10.719333083333334;0.0;59.90846895;10.719333083333334;0.0;1777985935.181402;-133.551;0.0;0.58;-2.336;-0.013;-34.957;-1.224;-14.477;-27.682;59.90847045;10.719993516666667;0.0;-0.16693182108693547;-36.95393116804977;0.00010678590423839063;1777985935.1364722;0.04492974281311035;0.0;0.0;-0.6101147466196579;-34.95700000000001;0.0;0.0;0.16693182108693547;-4.046068831950031;-0.6101147466196579
2026-05-05_14:58:55:396144;1777985935.3438668;38.853935271697175;-60.010609905424644;0.19426967635848588;-0.5218313904819535;0.19426967635848588;-0.5218313904819535;1.7734169473263552;-1.5310343865685372;0.0;-41.1499999999998;59.90846895;10.719333083333334;0.0;59.90846895;10.719333083333334;0.0;1777985935.3438668;-135.414;0.0;0.58;-1.078;-2.463;-39.876;10.641;-13.252;-32.86;59.90847045;10.719993516666667;0.0;-0.16693182108693547;-36.95393116804977;0.00010678590423839063;1777985935.2652745;0.07859230041503906;0.0;0.0;-0.6959674925252588;-39.876;0.0;0.0;0.16693182108693547;-4.196068831950029;-0.6959674925252588
2026-05-05_14:58:55:664781;1777985935.4859996;51.88712064624834;-52.977407670617616;0.2594356032312417;-0.46067311017928364;0.2594356032312417;-0.46067311017928364;1.7774276772849802;-1.514563416305088;0.0;-41.2999999999998;59.9084683;10.7193314;0.0;59.9084683;10.7193314;0.0;1777985935.4804928;-139.654;0.0;0.58;0.752;-3.539;-43.837;13.655;-6.266;-32.452;59.90847045;10.719993516666667;0.0;-0.2393478548192688;-37.04812123878005;0.00010733316316355324;1777985935.3961444;0.08985519409179688;0.0;0.0;-0.7650999841967545;-43.83700000000002;0.0;0.0;0.2393478548192688;-4.25187876121975;-0.7650999841967545
2026-05-05_14:58:55:793772;1777985935.7122188;68.39757687127393;-44.0260135703465;0.3419878843563696;-0.3828349006117087;0.3419878843563696;-0.3828349006117087;1.7845365602572174;-1.502761148688412;0.0;-41.4499999999998;59.9084678;10.719330116666667;0.0;59.9084678;10.719330116666667;0.0;1777985935.7122188;-152.157;0.0;0.58;2.99;-1.571;-50.402;1.307;15.733;-23.849;59.90847045;10.719993516666667;0.0;-0.2950525019178275;-37.11992951789646;0.00010775070747667814;1777985935.6647818;0.04743695259094238;0.0;0.0;-0.8796808495901818;-50.40199999999999;0.0;0.0;0.2950525019178275;-4.330070482103338;-0.8796808495901818
2026-05-05_14:58:55:875965;1777985935.810495;71.73096703560903;-42.26314565789209;0.35865483517804514;-0.36750561441645296;0.35865483517804514;-0.36750561441645296;1.7947194801102204;-1.4893476685311995;0.0;-41.599999999999795;59.9084672;10.719329283333334;0.0;59.9084672;10.719329283333334;0.0;1777985935.8100748;-154.477;0.0;0.58;2.99;-1.571;-50.402;1.307;15.733;-23.849;59.90847045;10.719993516666667;0.0;-0.3618984735049599;-37.166558579370125;0.00010802540861137855;1777985935.8006845;0.009810447692871094;0.0;0.0;-0.8796808495901818;-50.40199999999999;0.0;0.0;0.3618984735049599;-4.43344142062967;-0.8796808495901818
2026-05-05_14:58:56:057533;1777985935.9625962;90.3315447130384;-32.2191937831591;0.45165772356519196;-0.280166902462253;0.45165772356519196;-0.280166902462253;1.8079418807766987;-1.4920019939700906;0.0;-41.749999999999794;59.9084672;10.719329283333334;0.0;59.9084672;10.719329283333334;0.0;1777985935.9615953;-154.641;0.0;0.58;-0.946;2.841;-56.878;-22.404;9.413;-24.97;59.90847045;10.719993516666667;0.0;-0.3618984735049599;-37.166558579370125;0.00010802540861137855;1777985935.9387999;0.02379631996154785;0.0;0.0;-0.9927083719493348;-56.87800000000001;0.0;0.0;0.3618984735049599;-4.5834414206296685;-0.975097999796712
2026-05-05_14:58:56:126405;1777985936.0659971;102.92213259137301;-25.42046658938142;0.5146106629568651;-0.22104753555983844;0.5146106629568651;-0.22104753555983844;1.824165834282421;-1.4717387618557194;0.0;-41.89999999999979;59.908466266666665;10.719328466666667;0.0;59.908466266666665;10.719328466666667;0.0;1777985936.0659971;-154.937;0.0;0.58;-3.819;3.115;-59.947;-18.099;-1.811;-25.21;59.90847045;10.719993516666667;0.0;-0.46588136310672307;-37.21225544760111;0.00010829899911815599;1777985936.0602088;0.005788326263427734;0.0;0.0;-1.0462725266930408;-59.94700000000001;0.0;0.0;0.46588136310672307;-4.687744552398684;-0.9927083719493348
2026-05-05_14:58:56:454867;1777985936.3165002;122.88639949429178;-14.639011365468146;0.6144319974714589;-0.12729575100407084;0.6144319974714589;-0.12729575100407084;1.8433592431644463;-1.4518220458272444;0.0;-42.04999999999979;59.90846461666667;10.719326733333334;0.0;59.90846461666667;10.719326733333334;0.0;1777985936.3165002;-149.827;1.7638242434028986;0.58;-4.493;1.115;-66.924;16.296;-5.507;-26.372;59.90847045;10.719993516666667;0.0;-0.6497080921180627;-37.3092443564238;0.00010888020854499247;1777985936.2662902;0.050209999084472656;-1.553218245722339;-0.8358163929631297;-1.1680441486046853;-66.924;0.160152509189892;-1.7565383956494827;0.5717210054223578;-4.78272198390146;-1.0811092985628474
2026-05-05_14:58:56:561601;1777985936.4696844;132.24443405462327;-9.584867117217543;0.6612221702731164;-0.08334667058450038;0.6612221702731164;-0.08334667058450038;1.8654867270247157;-1.4387255009231354;0.0;-42.19999999999979;59.90846461666667;10.719326733333334;0.0;59.90846461666667;10.719326733333334;0.0;1777985936.4696844;-144.985;0.0;0.58;-4.493;1.115;-66.924;16.296;-5.507;-26.372;59.90847045;10.719993516666667;0.0;-0.6497080921180627;-37.3092443564238;0.00010888020854499247;1777985936.4577413;0.01194310188293457;0.0;0.0;-1.1680441486046853;-66.924;0.0;0.0;0.6497080921180627;-4.890755643575993;-1.1680441486046853
2026-05-05_14:58:56:665502;1777985936.577297;149.5108951786425;0.26411711071030164;0.7475544758932124;0.0022966705279156663;0.7475544758932124;0.0022966705279156663;1.8905082946816183;-1.442612035310025;0.0;-42.34999999999979;59.90846395;10.719325933333334;0.0;59.90846395;10.719325933333334;0.0;1777985936.577297;-136.266;5.525206016977618;0.58;1.031;0.041;-72.701;30.259;-3.835;-30.566;59.90847045;10.719993516666667;0.0;-0.7239814618397828;-37.35400836483745;0.00010914928061434015;1777985936.5616016;0.01569533348083496;0.0;0.0;-1.2688718194923974;-72.701;0.0;0.0;0.6497080921180627;-5.0407556435759915;-1.2688718194923974
