;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_10:53:26:223485;1778489606.2234855;150.0;-75.92415618896484;0.75;-0.6602100538170856;0.75;-0.6602100538170856;11.017019945236475;2.6396541030026435;-10.237423029802075;4.493903615886539;59.90852636666666;10.719618783333333;0.0;59.9085272;10.7196212;0.0;1778489606.2234855;-125.298;0.0;0.38;-1.929;1.429;178.347;-1.377;-1.837;43.004;59.90853156666667;10.7196332;0.0;-0.5793357175913636;-0.8066697439918818;7.743275104443725e-08;1778489606.2234855;0.0;0.0;0.0;3.112742361054327;178.347;0.0;-0.0;-9.65808731221071;5.30057335987842;3.112742361054327;-0.4730882580516833;151.24103947644255;178.347;-27.10596052355744;-9.65808731221071;5.30057335987842;-0.4730882580516833;11.017019945236475
2026-05-11_10:53:26:424266;1778489606.424266;150.0;-44.15877151489258;0.75;-0.383989317520805;0.75;-0.383989317520805;11.005125974024322;2.6243029960161466;-10.237423029802075;4.493903615886539;59.90852553333333;10.71961625;0.0;59.90852553333333;10.71961625;0.0;1778489606.424266;-122.233;0.0;0.38;-1.94;1.331;-176.589;-1.041;-2.395;41.833;59.90853156666667;10.7196332;0.0;-0.6721779597963855;-0.9484198268056209;1.058148167976114e-07;1778489606.3573594;0.06690669059753418;0.0;0.0;-3.0820594728042665;-176.589;-0.0;0.0;-9.56524507000569;5.442323442692159;-3.0820594728042665;-0.576822838359174;150.3614858352625;-176.589;-33.04951416473756;-9.56524507000569;5.442323442692159;-0.576822838359174;11.005125974024322
2026-05-11_10:53:26:564345;1778489606.5643454;150.0;-62.0648307800293;0.75;-0.5396941806959069;0.75;-0.5396941806959069;10.999798662920867;2.608642859133784;-10.237423029802075;4.493903615886539;59.90852471666667;10.719613633333333;0.0;59.90852471666667;10.719613633333333;0.0;1778489606.5643454;-121.855;6.439752761406822;0.38;-1.94;1.331;-176.589;-1.041;-2.395;41.833;59.90853156666667;10.7196332;0.0;-0.7631633497302692;-1.0948327474930557;1.3870806936377988e-07;1778489606.5375772;0.026768207550048828;0.0;0.0;-3.0820594728042665;-176.589;-0.0;0.0;-9.474259680071807;5.588736363379594;-3.0820594728042665;-0.5924829752415359;149.46422608530594;-176.589;-33.946773914694056;-9.474259680071807;5.588736363379594;-0.5924829752415359;10.999798662920867
2026-05-11_10:53:26:835187;1778489606.835188;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.999798662920867;2.608642859133784;-10.237423029802075;4.493903615886539;59.90852471666667;10.719613633333333;0.0;59.90852471666667;10.719613633333333;0.0;1778489606.835188;-121.689;0.0;0.38;-2.008;1.462;-164.288;-0.856;0.158;35.56;59.90853156666667;10.7196332;0.0;-0.7631633497302692;-1.0948327474930557;1.3870806936377988e-07;1778489606.6672196;0.1679682731628418;0.0;0.0;-2.8673665215164443;-164.288;-0.0;0.0;-9.474259680071807;5.588736363379594;-2.8673665215164443;-0.8071759265293572;149.46422608530594;-164.288;-46.24777391469399;-9.474259680071807;5.588736363379594;-0.8071759265293572;10.999798662920867
2026-05-11_10:53:27:045699;1778489607.0456998;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.989196538969086;2.5781380910938694;-10.237423029802075;4.493903615886539;59.90852306666667;10.719608616666667;0.0;59.90852306666667;10.719608616666667;0.0;1778489606.9766183;-119.948;1.9210079159803413;0.38;-1.672;1.611;-155.421;2.159;-2.285;29.301;59.90853156666667;10.7196332;0.0;-0.9469909633126306;-1.3755352491187702;2.171949017304442e-07;1778489606.9766183;0.06908154487609863;0.0;0.0;-2.7126081767421066;-155.421;-0.0;0.0;-9.290432066489444;5.869438865005309;-2.7126081767421066;-0.9924390393436102;147.7164316215933;-155.421;-56.86256837840672;-9.290432066489444;5.869438865005309;-0.9924390393436102;10.989196538969086
2026-05-11_10:53:27:173669;1778489607.173669;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.989196538969086;2.5781380910938694;-10.237423029802075;4.493903615886539;59.90852306666667;10.719608616666667;0.0;59.90852306666667;10.719608616666667;0.0;1778489607.1727998;-120.801;0.0;0.38;-1.212;1.371;-152.187;3.701;-2.735;25.942;59.90853156666667;10.7196332;0.0;-0.9469909633126306;-1.3755352491187702;2.171949017304442e-07;1778489607.1514368;0.0222322940826416;0.0;0.0;-2.6561642287326106;-152.187;-0.0;0.0;-9.290432066489444;5.869438865005309;-2.6561642287326106;-1.0488829873531067;147.7164316215933;-152.187;-60.096568378406715;-9.290432066489444;5.869438865005309;-1.0488829873531067;10.989196538969086
2026-05-11_10:53:27:318403;1778489607.3184035;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.000063650892379;2.562235744622529;-10.237423029802075;4.493903615886539;59.9085223;10.719605883333333;0.0;59.9085223;10.719605883333333;0.0;1778489607.3184035;-122.48;0.0;0.38;-0.406;1.095;-147.695;2.784;-1.297;20.49;59.90853156666667;10.7196332;0.0;-1.0324057975415728;-1.5284761527324222;2.6513216017098884e-07;1778489607.302838;0.01556539535522461;0.0;0.0;-2.577764038733025;-147.695;-0.0;0.0;-9.205017232260502;6.022379768618961;-2.577764038733025;-1.143185523824032;146.80529428443072;-147.695;-65.49970571556926;-9.205017232260502;6.022379768618961;-1.143185523824032;11.000063650892379
2026-05-11_10:53:27:479999;1778489607.4799998;-150.0;-110.0;-0.75;-0.9565217391304348;-0.75;-0.9565217391304348;11.009032387231215;2.546695067256912;-10.237423029802075;4.493903615886539;59.90852151666667;10.71960325;0.0;59.90852151666667;10.71960325;0.0;1778489607.4799998;-123.803;0.0;0.38;-0.406;1.095;-147.695;2.784;-1.297;20.49;59.90853156666667;10.7196332;0.0;-1.119677472633946;-1.6758216663157952;3.183979556675709e-07;1778489607.4628844;0.017115354537963867;0.0;0.0;-2.577764038733025;-147.695;-0.0;0.0;-9.11774555716813;6.169725282202334;-2.577764038733025;-1.1587262011896495;145.9148790606064;-147.695;-66.39012093939363;-9.11774555716813;6.169725282202334;-1.1587262011896495;11.009032387231215
2026-05-11_10:53:27:763357;1778489607.7633572;-150.0;-110.0;-0.75;-0.9565217391304348;-0.75;-0.9565217391304348;11.01013183707577;2.5319617577233458;-10.237423029802075;4.493903615886539;59.9085207;10.719600849999999;0.0;59.9085207;10.719600849999999;0.0;1778489607.7462547;-125.532;0.0;0.38;-0.476;0.652;-142.385;-2.438;-1.532;13.967;59.90853156666667;10.7196332;0.0;-1.210662840536438;-1.8101112599904585;3.705163297285097e-07;1778489607.610138;0.15321922302246094;0.0;0.0;-2.485087055452126;-142.385;-0.0;0.0;-9.026760189265637;6.304014875876997;-2.485087055452126;-1.2661364940041153;145.0707226060732;-142.385;-72.54427739392688;-9.026760189265637;6.304014875876997;-1.2661364940041153;11.01013183707577
2026-05-11_10:53:27:915162;1778489607.9151626;-150.0;-110.0;-0.75;-0.9565217391304348;-0.75;-0.9565217391304348;11.014871897047268;2.5179423718124627;-10.237423029802075;4.493903615886539;59.90851993333333;10.71959855;0.0;59.90851993333333;10.71959855;0.0;1778489607.9151626;-125.055;0.0;0.38;-0.982;0.577;-139.593;-1.157;0.188;10.442;59.90853156666667;10.7196332;0.0;-1.296077668799965;-1.9388054591181532;4.2513960796242145e-07;1778489607.8890407;0.026121854782104492;0.0;0.0;-2.4363574627364444;-139.593;-0.0;0.0;-8.94134536100211;6.432709075004691;-2.4363574627364444;-1.3288854726306791;144.26747096201441;-139.593;-76.13952903798558;-8.94134536100211;6.432709075004691;-1.3288854726306791;11.014871897047268
