;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg
2026-05-11_11:48:03:654157;1778492883.5880334;130.9475564412565;10.287227736693731;0.6547377822062824;0.0894541542321194;0.6547377822062824;0.0894541542321194;10.800008559753028;3.064638111555986;-11.143128300975683;0.9114228809914868;59.9085372;10.71974755;0.0;59.9085372;10.71974755;0.0;1778492883.5880334;149.059;0.0;0.33;-1.005;2.894;152.861;3.964;5.389;-0.196;59.908540566666666;10.7197461;0.0;-0.3750827964385443;0.08113323095590663;1.2450455361134871e-08;1778492883.478639;0.10939455032348633;0.0;0.0;2.667927747891052;152.861;0.0;-0.0;-10.768045504537138;0.8302896500355802;2.668905132272169;0.39573297928381734;175.59082952710077;152.917;22.67382952710077
2026-05-11_11:48:03:780449;1778492883.703045;116.61733733413367;18.02657836065627;0.5830866866706683;0.15675285531005453;0.5830866866706683;0.15675285531005453;10.800008559753028;3.064638111555986;-11.143128300975683;0.9114228809914868;59.90853658333333;10.719748066666666;0.0;59.90853658333333;10.719748066666666;0.0;1778492883.703045;148.975;0.6480913647908609;0.33;-0.403;3.884;152.77;3.483;6.609;-0.464;59.908540566666666;10.7197461;0.0;-0.443786080633847;0.11004277508612348;1.724994685980974e-08;1778492883.5880334;0.11501145362854004;-0.5973603674047817;0.25136230538906046;2.6663394982717374;152.77;0.6461732806436448;0.04982477795945048;-10.768045504537138;0.8302896500355802;2.667927747891052;0.3967103636649343;175.59082952710077;152.861;22.72982952710078
2026-05-11_11:48:03:870160;1778492883.808235;130.04107753675882;10.776734457450498;0.6502053876837941;0.09371073441261303;0.6502053876837941;0.09371073441261303;10.729311908138856;3.0668323054855833;-11.143128300975683;0.9114228809914868;59.90853658333333;10.719748066666666;0.0;59.90853658333333;10.719748066666666;0.0;1778492883.808235;148.59;0.0;0.33;-0.196;4.426;152.722;2.494;6.84;-0.434;59.908540566666666;10.7197461;0.0;-0.443786080633847;0.11004277508612348;1.724994685980974e-08;1778492883.703045;0.10519003868103027;0.0;0.0;2.6655017402307806;152.72200000000004;0.0;-0.0;-10.699342220341835;0.8013801059053633;2.6663394982717374;0.40049280721384584;175.7165475786999;152.77;22.946547578699896
2026-05-11_11:48:04:004954;1778492883.9345534;121.66791148555416;15.299272388110913;0.6083395574277708;0.13303715120096446;0.6083395574277708;0.13303715120096446;10.729311908138856;3.0668323054855833;-11.143128300975683;0.9114228809914868;59.90853563333334;10.719749033333333;0.0;59.90853563333334;10.719749033333333;0.0;1778492883.9345534;148.784;0.9409567300555303;0.33;-0.099;5.444;152.657;-0.212;5.724;-0.143;59.908540566666666;10.7197461;0.0;-0.5496262716041229;0.16413160154748305;2.661402340176089e-08;1778492883.808235;0.12631845474243164;-0.837883832462076;0.428194174569732;2.664367276216984;152.657;0.9409459672910591;0.004500497248491664;-10.699342220341835;0.8013801059053633;2.6655017402307806;0.4013305652548027;175.7165475786999;152.72200000000004;22.994547578699873
2026-05-11_11:48:04:096193;1778492884.032876;114.63016042640577;19.099666305494715;0.5731508021320288;0.16608405483038882;0.5731508021320288;0.16608405483038882;10.619827187983448;3.0711668963588794;-11.143128300975683;0.9114228809914868;59.90853418333333;10.719750533333332;0.0;59.90853418333333;10.719750533333332;0.0;1778492884.032876;149.262;1.8515342276171707;0.33;-0.182;5.769;152.636;-0.748;3.399;-0.073;59.908540566666666;10.7197461;0.0;-0.7111718291041972;0.24806254498129698;4.451718871312238e-08;1778492883.9345534;0.09832262992858887;-1.6430150171675009;0.8536279338212625;2.6640007570740654;152.63600000000002;1.851531937365187;-0.0029122078563593723;-10.59350202937156;0.7472912794440038;2.664367276216984;0.4067996201418955;175.96490134165572;152.657;23.30790134165569
2026-05-11_11:48:04:336159;1778492884.1802442;129.84852416053272;10.880705890093376;0.6492426208026636;0.09461483382689892;0.6492426208026636;0.09461483382689892;10.453026488362733;3.0780889013433796;-11.143128300975683;0.9114228809914868;59.90853418333333;10.719750533333332;0.0;59.90853418333333;10.719750533333332;0.0;1778492884.1802442;149.885;0.0;0.33;-0.455;5.727;152.63;-1.644;-2.218;0.165;59.908540566666666;10.7197461;0.0;-0.7111718291041972;0.24806254498129698;4.451718871312238e-08;1778492884.032876;0.1473681926727295;0.0;0.0;2.6638960373189455;152.63000000000002;0.0;-0.0;-10.431956471871485;0.6633603360101898;2.6640007570740654;0.4140881442693143;176.3615030130361;152.63600000000002;23.725503013036054
2026-05-11_11:48:04:416031;1778492884.3373654;112.34813007838147;20.331959956234776;0.5617406503919073;0.1767996517933459;0.5617406503919073;0.1767996517933459;10.453026488362733;3.0780889013433796;-11.143128300975683;0.9114228809914868;59.90853216666667;10.719752566666667;0.0;59.90853216666667;10.719752566666667;0.0;1778492884.3373654;150.472;1.6028552383911494;0.33;-0.602;4.916;152.685;-0.531;-5.944;0.552;59.908540566666666;10.7197461;0.0;-0.9358501280661249;0.36183561393631325;7.925406148023839e-08;1778492884.1802442;0.1571211814880371;-1.4299682374717522;0.7241103196750002;2.664855968407542;152.685;1.6028039929275224;0.012817000175200377;-10.431956471871485;0.6633603360101898;2.6638960373189455;0.4141928640244341;176.3615030130361;152.63000000000002;23.731503013036065
2026-05-11_11:48:04:514368;1778492884.4467475;104.03079844340681;24.823325983819178;0.5201539922170341;0.21585500855494938;0.5201539922170341;0.21585500855494938;10.222063092314832;3.087801908518358;-11.143128300975683;0.9114228809914868;59.90852963333333;10.719755183333334;0.0;59.90852963333333;10.719755183333334;0.0;1778492884.4457462;151.145;2.9336993278629495;0.33;-0.618;4.468;152.741;0.065;-5.492;0.969;59.908540566666666;10.7197461;0.0;-1.218090631919229;0.5082485170548987;1.360584748200111e-07;1778492884.3373654;0.10938215255737305;-2.5803158673903734;1.3385447232060008;2.6658333527886597;152.74100000000004;2.906831053539226;-0.008073271282307282;-10.207278172909557;0.5495872670551736;2.664855968407542;0.4229459401108162;176.91801733054265;152.685;24.233017330542648
2026-05-11_11:48:04:619824;1778492884.5518425;129.81042886654785;10.901265141106748;0.6490521443327393;0.09479360992266737;0.6490521443327393;0.09479360992266737;9.933223157662635;3.1009930275119366;-11.143128300975683;0.9114228809914868;59.90852963333333;10.719755183333334;0.0;59.90852963333333;10.719755183333334;0.0;1778492884.5518425;151.196;0.0;0.33;-0.643;3.992;152.884;-0.191;-3.139;1.447;59.908540566666666;10.7197461;0.0;-1.218090631919229;0.5082485170548987;1.360584748200111e-07;1778492884.4467475;0.10509490966796875;0.0;0.0;2.6683291736190107;152.884;0.0;-0.0;-9.925037669056454;0.4031743639365881;2.6658333527886597;0.4351596747232769;177.67381277592955;152.74100000000004;24.932812775929495
2026-05-11_11:48:04:736576;1778492884.6577196;128.52663939284074;11.594515276670494;0.6426331969642036;0.10082187197104778;0.6426331969642036;0.10082187197104778;9.933223157662635;3.1009930275119366;-11.143128300975683;0.9114228809914868;59.90852685;10.71975805;0.0;59.90852685;10.71975805;0.0;1778492884.6577196;151.399;3.2974280433197856;0.33;-0.709;3.888;153.003;-0.934;-0.798;1.731;59.908540566666666;10.7197461;0.0;-1.5281838079840928;0.6686499398050907;2.18068805013516e-07;1778492884.5518425;0.10587716102600098;0.0;0.0;2.670406115428884;153.00300000000001;0.0;-0.0;-9.925037669056454;0.4031743639365881;2.6683291736190107;0.43266385389292594;177.67381277592955;152.884;24.78981277592955
