;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_11:14:45:541769;1778490885.526041;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.343588708142402;2.276868724611609;-8.053938796397873;6.643347790374751;59.90855455;10.71967575;0.0;59.90855455;10.71967575;0.0;1778490885.4065094;-141.22;2.964050480054355;0.36;-1.375;1.346;-159.514;1.995;0.767;18.423;59.9085666;10.719697683333333;0.0;-1.3424991187600894;-1.2272560502870482;2.6018419707618534e-07;1778490885.4065094;0.11953163146972656;0.0;0.0;-2.784044503026235;-159.514;-0.0;0.0;-6.711439677637783;7.870603840661799;-2.784044503026235;-1.2222720795417423;130.4549684255797;-159.514;-70.03103157442028;-6.711439677637783;7.870603840661799;-1.2222720795417423;10.343588708142402
2026-05-11_11:14:45:762196;1778490885.7591534;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.362380034664383;2.271130958510447;-8.178611219736782;6.559940435430455;59.908553133333335;10.719673316666666;0.0;59.908553133333335;10.719673316666666;0.0;1778490885.7591534;-141.695;0.0;0.36;-0.842;1.481;-156.023;1.829;-0.325;12.605;59.9085666;10.719697683333333;0.0;-1.500330941096925;-1.3634106550325302;3.2324105514458523e-07;1778490885.7231038;0.036049604415893555;0.0;0.0;-2.7231150588391126;-156.023;-0.0;0.0;-6.678280278639857;7.923351090462986;-2.7231150588391126;-1.2889392898300258;130.12621864414987;-156.023;-73.85078135585007;-6.678280278639857;7.923351090462986;-1.2889392898300258;10.362380034664383
2026-05-11_11:14:46:008549;1778490886.0085497;149.1204833984375;-110.0;0.7456024169921875;-0.9565217391304348;0.7456024169921875;-0.9565217391304348;10.367237228583154;2.2482662730520704;-8.303283643075691;6.47653308048616;59.9085504;10.719669066666667;0.0;59.9085504;10.719669066666667;0.0;1778490886.008367;-142.222;6.368149813407194;0.36;-0.42;1.088;-153.317;0.749;-2.115;7.954;59.9085666;10.719697683333333;0.0;-1.8048535115118114;-1.601214970728557;4.5540782356301435e-07;1778490885.9792156;0.029334068298339844;0.0;0.0;-2.675886449280146;-153.317;-0.0;0.0;-6.49843013156388;8.077748051214718;-2.675886449280146;-1.3590325848473697;128.81616866749076;-153.317;-77.86683133250924;-6.49843013156388;8.077748051214718;-1.3590325848473697;10.367237228583154
2026-05-11_11:14:46:483425;1778490886.4834251;143.52304077148438;-110.0;0.7176152038574218;-0.9565217391304348;0.7176152038574218;-0.9565217391304348;10.385865096820039;2.230009038311468;-8.4279560664146;6.393125725541864;59.90854805;10.719665216666666;0.0;59.90854805;10.719665216666666;0.0;1778490886.4834251;-144.305;0.0;0.36;-0.869;0.237;-150.493;-0.026;-1.511;2.779;59.9085666;10.719697683333333;0.0;-2.066668633347879;-1.816637730444681;5.933993248996572e-07;1778490886.446102;0.0373232364654541;0.0;0.0;-2.6265983512038265;-150.493;-0.0;0.0;-6.361287433066721;8.209763455986545;-2.6265983512038265;-1.4265779176642912;127.77010617127463;-150.493;-81.73689382872534;-6.361287433066721;8.209763455986545;-1.4265779176642912;10.385865096820039
2026-05-11_11:14:46:761672;1778490886.7616727;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.391483212495041;2.228718672290486;-8.55262848975351;6.309718370597569;59.90854686666667;10.7196635;0.0;59.90854686666667;10.7196635;0.0;1778490886.7616727;-145.576;0.0;0.36;-0.698;0.203;-150.174;1.5;0.527;1.334;59.9085666;10.719697683333333;0.0;-2.198504616681506;-1.9126920522177946;6.650156014753605e-07;1778490886.634738;0.12693476676940918;0.0;0.0;-2.6210307508899646;-150.174;-0.0;0.0;-6.3541238730720035;8.222410422815363;-2.6210307508899646;-1.4334358839991355;127.69617364424528;-150.174;-82.12982635575472;-6.3541238730720035;8.222410422815363;-1.4334358839991355;10.391483212495041
2026-05-11_11:14:47:070805;1778490887.070805;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.396547582507674;2.2131189231226474;-8.677300913092418;6.226311015653273;59.90854461666667;10.719660183333334;0.0;59.90854461666667;10.719660183333334;0.0;1778490887.070805;-145.745;1.1449272319955197;0.36;-0.308;0.669;-149.746;1.249;2.472;1.701;59.9085666;10.719697683333333;0.0;-2.4491786619613123;-2.098272749335325;8.136206726128137e-07;1778490886.9430907;0.1277143955230713;-0.9741157089642246;-0.6936869215966505;-2.613560741691429;-149.746;1.1909447265324116;0.108414104201212;-6.228122251131106;8.3245837649886;-2.613560741691429;-1.45650564236551;126.80237385546539;-149.746;-83.4516261445346;-6.228122251131106;8.3245837649886;-1.45650564236551;10.396547582507674
2026-05-11_11:14:47:307820;1778490887.3078203;138.8120880126953;-110.0;0.6940604400634766;-0.9565217391304348;0.6940604400634766;-0.9565217391304348;10.395631524459793;2.2132165485918818;-8.801973336431328;6.142903660708978;59.9085435;10.719658716666666;0.0;59.9085435;10.719658716666666;0.0;1778490887.3062906;-149.182;0.0;0.36;-0.122;1.446;-149.58;0.527;2.405;-0.124;59.9085666;10.719697683333333;0.0;-2.57358726596818;-2.1803386011504537;8.922600951422055e-07;1778490887.2899718;0.017848491668701172;0.0;0.0;-2.6106634951331182;-149.58;-0.0;0.0;-6.228386070463147;8.32324226185943;-2.6106634951331182;-1.4593052634545867;126.80796738282551;-149.58;-83.6120326171745;-6.228386070463147;8.32324226185943;-1.4593052634545867;10.395631524459793
2026-05-11_11:14:47:610887;1778490887.6043637;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;10.369326804544674;2.1995599634695178;-8.926645759770237;6.059496305764682;59.90854121666667;10.7196561;0.0;59.90854121666667;10.7196561;0.0;1778490887.5980048;-157.517;1.4150693349573789;0.36;-0.081;1.721;-150.359;0.159;0.475;-4.695;59.9085666;10.719697683333333;0.0;-2.827975014962884;-2.326751575491844;1.0507388548131047e-06;1778490887.4927459;0.1116178035736084;-1.164501882989654;-0.6516900185430587;-2.624259610006154;-150.359;1.3344190033210266;-0.009509959559334202;-6.098670744807352;8.386247881256526;-2.624259610006154;-1.4593657337039145;126.0255026927529;-150.359;-83.6154973072471;-6.098670744807352;8.386247881256526;-1.4593657337039145;10.369326804544674
2026-05-11_11:14:47:994862;1778490887.994862;140.62881469726562;-110.0;0.7031440734863281;-0.9565217391304348;0.7031440734863281;-0.9565217391304348;10.343067546607612;2.199661976415189;-9.051318183109146;5.976088950820387;59.908539966666666;10.719655;0.0;59.908539966666666;10.719655;0.0;1778490887.9791672;-166.429;0.7028423353611926;0.36;-0.058;1.924;-151.918;0.833;1.768;-9.579;59.9085666;10.719697683333333;0.0;-2.9672383895236534;-2.3883010053552782;1.136422137282267e-06;1778490887.7625349;0.23232722282409668;-0.599427707471933;-0.26492560413393884;-2.651469293044746;-151.91800000000003;0.6535696405053034;-0.04843425668427456;-6.0840797935854924;8.364389956175664;-2.651469293044746;-1.4320540377196513;126.03134760399556;-151.91800000000003;-82.05065239600442;-6.0840797935854924;8.364389956175664;-1.4320540377196513;10.343067546607612
2026-05-11_11:14:48:186083;1778490888.1820383;78.62413024902344;-110.0;0.3931206512451172;-0.9565217391304348;0.3931206512451172;-0.9565217391304348;10.193565883130136;2.182314249778763;-9.175990606448055;5.892681595876091;59.908536766666664;10.719653833333334;0.0;59.908536766666664;10.719653833333334;0.0;1778490888.1820383;-179.809;0.0;0.36;0.509;2.628;-158.159;2.499;-1.064;-19.8;59.9085666;10.719697683333333;0.0;-3.3237526888449778;-2.453580847246787;1.3360720536592652e-06;1778490888.1547647;0.02727365493774414;0.0;0.0;-2.7603952916617116;-158.159;-0.0;0.0;-5.852237917603077;8.346262443122878;-2.7603952916617116;-1.3404757657391109;125.03739608358165;-158.159;-76.80360391641828;-5.852237917603077;8.346262443122878;-1.3404757657391109;10.193565883130136
