;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-11_11:20:14:848690;1778491214.8486903;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.094121357341988;2.1829345112131526;-7.747950824949985;6.997803799347115;59.90851155;10.719561033333333;0.0;59.90851155;10.719561033333333;0.0;1778491214.8486903;-105.297;0.0;0.35;-0.238;1.305;-116.125;1.062;-2.809;8.844;59.90851871666667;10.719612866666667;0.0;-0.7984424379075258;-2.900282105742928;7.058343348687046e-07;1778491214.8066044;0.042085886001586914;0.0;0.0;-2.026763593878415;-116.125;-0.0;0.0;-6.949508387042459;9.898085905090042;-2.026763593878415;-2.0734872020880184;125.07293444596692;-116.125;-118.80206555403308;-6.949508387042459;9.898085905090042;-2.0734872020880184;12.094121357341988
2026-05-11_11:20:15:093531;1778491215.0935318;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.167497649534168;2.190859352866366;-7.87623783018162;6.920070638542356;59.908511483333335;10.719559566666668;0.0;59.908511483333335;10.719559566666668;0.0;1778491215.0926192;-108.185;0.0;0.35;-0.171;0.668;-114.301;-0.221;-1.886;6.724;59.90851871666667;10.719612866666667;0.0;-0.8058697554618354;-2.982347972049845;7.456222042567795e-07;1778491215.0458634;0.04766845703125;0.0;0.0;-1.9949287883220386;-114.301;-0.0;0.0;-7.070368074719784;9.9024186105922;-1.9949287883220386;-2.0973971659911816;125.52699442600553;-114.301;-120.17200557399447;-7.070368074719784;9.9024186105922;-2.0973971659911816;12.167497649534168
2026-05-11_11:20:15:644097;1778491215.6440976;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.323842184166594;2.1884845729110327;-8.004524835413255;6.842337477737597;59.90851093333333;10.7195556;0.0;59.90851093333333;10.7195556;0.0;1778491215.6440976;-133.196;0.0;0.35;-0.495;1.502;-113.597;0.588;0.69;-7.098;59.90851871666667;10.719612866666667;0.0;-0.8671454716158234;-3.2042988746682477;8.608013841171491e-07;1778491215.6294448;0.014652729034423828;0.0;0.0;-1.9826416703879985;-113.59700000000001;-0.0;0.0;-7.137379363797431;10.046636352405844;-1.9826416703879985;-2.1120590638805545;125.39092955729267;-113.59700000000001;-121.01207044270731;-7.137379363797431;10.046636352405844;-2.1120590638805545;12.323842184166594
2026-05-11_11:20:15:890527;1778491215.890527;141.5396270751953;-110.0;0.7076981353759766;-0.9565217391304348;0.7076981353759766;-0.9565217391304348;12.363595028074855;2.1943349152394354;-8.132811840644889;6.764604316932838;59.90851051666667;10.719554383333334;0.0;59.90851051666667;10.719554383333334;0.0;1778491215.890527;-153.259;0.0;0.35;-0.373;1.384;-114.98;1.461;-1.506;-13.347;59.90851871666667;10.719612866666667;0.0;-0.913566551025089;-3.2723762781734242;9.016584854304455e-07;1778491215.8511343;0.039392709732055664;0.0;0.0;-2.00677957394308;-114.98;-0.0;0.0;-7.2192452896198;10.036980595106261;-2.00677957394308;-2.082070817997071;125.72612948141688;-114.98;-119.29387051858312;-7.2192452896198;10.036980595106261;-2.082070817997071;12.363595028074855
2026-05-11_11:20:16:092694;1778491216.0922697;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.383284345765306;2.1983853624875835;-8.261098845876523;6.6868711561280785;59.90850983333333;10.719553233333333;0.0;59.90850983333333;10.719553233333333;0.0;1778491216.0919406;-165.933;0.0;0.35;0.229;0.708;-119.809;3.427;-2.681;-23.895;59.90851871666667;10.719612866666667;0.0;-0.9896971594534884;-3.3367234437527613;9.473906875667737e-07;1778491216.0748217;0.017447948455810547;0.0;0.0;-2.091061523521886;-119.809;-0.0;0.0;-7.271401686423035;10.02359459988084;-2.091061523521886;-1.9937384211701161;125.95820301387614;-119.809;-114.23279698612383;-7.271401686423035;10.02359459988084;-1.9937384211701161;12.383284345765306
2026-05-11_11:20:16:369338;1778491216.3693383;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.371899025473633;2.200368744203686;-8.389385851108157;6.609137995323319;59.9085088;10.719552266666668;0.0;59.9085088;10.719552266666668;0.0;1778491216.36755;179.518;0.0;0.35;0.957;0.536;-125.464;3.915;0.056;-30.717;59.90851871666667;10.719612866666667;0.0;-1.104821533130059;-3.3908124142415046;9.933022097619038e-07;1778491216.339448;0.02989029884338379;0.0;0.0;-2.1897598927221655;-125.464;-0.0;0.0;-7.284564317978099;9.999950409564825;-2.1897598927221655;-1.8930566702537348;126.07184241537223;-125.464;-108.46415758462777;-7.284564317978099;9.999950409564825;-1.8930566702537348;12.371899025473633
2026-05-11_11:20:16:653806;1778491216.653806;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.239032283965773;2.191802454053483;-8.517672856339791;6.53140483451856;59.90850618333333;10.7195517;0.0;59.90850618333333;10.7195517;0.0;1778491216.653806;168.567;0.0;0.35;2.026;0.687;-140.171;1.504;-1.349;-40.079;59.90851871666667;10.719612866666667;0.0;-1.3963462506073065;-3.4225199503310373;1.068203042353666e-06;1778491216.6153824;0.03842353820800781;0.0;0.0;-2.4464454658129715;-140.171;-0.0;0.0;-7.121326605732484;9.953924784849598;-2.4464454658129715;-1.6449373873131314;125.5810301436811;-140.171;-94.24796985631887;-7.121326605732484;9.953924784849598;-1.6449373873131314;12.239032283965773
2026-05-11_11:20:16:902708;1778491216.9027085;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.136129998881142;2.1941246756467154;-8.645959861571425;6.453671673713801;59.9085047;10.7195521;0.0;59.9085047;10.7195521;0.0;1778491216.9027085;156.157;0.0;0.35;1.818;0.585;-146.84;-1.205;-2.617;-42.081;59.90851871666667;10.719612866666667;0.0;-1.561605522274995;-3.4001385002764923;1.09410211379668e-06;1778491216.8523583;0.050350189208984375;0.0;0.0;-2.5628414736284735;-146.84;-0.0;0.0;-7.08435433929643;9.853810173990293;-2.5628414736284735;-1.5262191579043973;125.71408364006747;-146.84;-87.44591635993253;-7.08435433929643;9.853810173990293;-1.5262191579043973;12.136129998881142
2026-05-11_11:20:17:212442;1778491217.2124426;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;12.002250740084417;2.1970194583051037;-8.77424686680306;6.375938512909042;59.9085031;10.719553016666667;0.0;59.9085031;10.719553016666667;0.0;1778491217.2124426;146.236;0.0;0.35;1.018;0.061;-159.115;-2.126;-2.931;-44.427;59.90851871666667;10.719612866666667;0.0;-1.7398627385131664;-3.3488474880022467;1.1129361229267332e-06;1778491217.103564;0.10887861251831055;0.0;0.0;-2.7770806393107774;-159.115;-0.0;0.0;-7.034384128289893;9.724786000911289;-2.7770806393107774;-1.3090852095637047;125.87994246900078;-159.115;-75.0050575309992;-7.034384128289893;9.724786000911289;-1.3090852095637047;12.002250740084417
2026-05-11_11:20:17:571336;1778491217.567564;150.0;-110.0;0.75;-0.9565217391304348;0.75;-0.9565217391304348;11.527658845235193;2.1934232972185943;-8.902533872034693;6.298205352104283;59.90849915;10.719558066666666;0.0;59.90849915;10.719558066666666;0.0;1778491217.567564;127.848;1.7917935775519076;0.35;0.867;0.303;-178.479;0.95;2.537;-44.789;59.90851871666667;10.719612866666667;0.0;-2.1799353700214814;-3.0662801026795985;1.1058835248656251e-06;1778491217.4705937;0.0969703197479248;-1.3786999117886896;1.1444259599424098;-3.1150461956669595;-178.479;1.3478372579973028;-1.180618037517028;-6.722598502013212;9.364485454783882;-3.1150461956669595;-0.9747158142940329;125.67389761629461;-178.479;-55.847102383705405;-6.722598502013212;9.364485454783882;-0.9747158142940329;11.527658845235193
