;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle;heading_error;yaw_setpoint_deg;current_angle_deg;heading_error_deg;drl_x_rel;drl_y_rel;drl_yaw_rel;drl_distance_to_target
2026-05-12_14:51:47:519189;1778590307.5191896;119.15234375;-26.777743109341323;0.59576171875;-0.2328499400812289;0.59576171875;-0.2328499400812289;5.372532866858196;2.6437914975810903;-13.284264888039099;2.1279817631763356;59.90846978333333;10.719722466666667;0.0;59.90846978333333;10.719722466666667;0.0;1778590307.5143738;-140.742;0.0;0.14;-0.361;1.681;-177.724;7.831;4.041;4.989;59.90854665;10.719730283333334;0.0;-8.563771506134875;-0.4373742816778634;5.758770770469823e-06;1778590307.4726088;0.04658079147338867;0.0;0.0;-3.1018689598144022;-177.724;-0.0;0.0;-4.720493381904223;2.565356044854199;-3.1018689598144022;-0.5375248497840932;151.47809472396787;-177.724;-30.7979052760321;-4.720493381904223;2.565356044854199;-0.5375248497840932;5.372532866858196
2026-05-12_14:51:47:997036;1778590307.9970362;118.96387481689453;-25.918244197450836;0.5948193740844726;-0.2253760364995725;0.5948193740844726;-0.2253760364995725;5.356777211800275;2.649126479913614;-13.400981629716542;2.0337628573654483;59.908468733333336;10.719721366666667;0.0;59.908468733333336;10.719721366666667;0.0;1778590307.9970362;-146.835;0.2939005459069115;0.14;-0.438;-0.401;-174.524;-8.626;1.759;5.537;59.90854665;10.719730283333334;0.0;-8.680752764011704;-0.4989237699592878;5.921166220446139e-06;1778590307.7066422;0.2903940677642822;-0.2749517230073564;-0.15414661971187366;-3.0460184237505836;-174.524;0.2884069404524539;0.12720482322681684;-4.720228865704838;2.532686627324736;-3.0460184237505836;-0.5880404035153894;151.78376669539833;-174.524;-33.692233304601714;-4.720228865704838;2.532686627324736;-0.5880404035153894;5.356777211800275
2026-05-12_14:51:48:313996;1778590308.3139963;111.01945495605469;-21.660568237304688;0.5550972747802735;-0.18835276728091033;0.5550972747802735;-0.18835276728091033;5.385096209357304;2.6687537955487226;-13.517698371393985;1.9395439515545607;59.90846835;10.719721116666667;0.0;59.90846835;10.719721116666667;0.0;1778590308.3139963;-141.605;0.0;0.14;-1.805;0.941;-173.682;-4.319;8.371;3.996;59.90854665;10.719730283333334;0.0;-8.72346020938269;-0.5129122926930235;5.9819829263396684e-06;1778590308.1677325;0.14626383781433105;0.0;0.0;-3.031322751448791;-173.682;-0.0;0.0;-4.794238162011295;2.452456244247584;-3.031322751448791;-0.583108760182073;152.9083290444612;-173.682;-33.40967095553885;-4.794238162011295;2.452456244247584;-0.583108760182073;5.385096209357304
2026-05-12_14:51:48:668723;1778590308.6687238;132.39500427246094;-21.919876493256666;0.6619750213623047;-0.19060762168049275;0.6619750213623047;-0.19060762168049275;5.365044412091016;2.6752329588166552;-13.634415113071428;1.8453250457436732;59.90846728333333;10.71972015;0.0;59.90846728333333;10.71972015;0.0;1778590308.6687238;-137.146;2.7821245264515153;0.14;-0.29;1.905;-172.61;6.928;-4.113;2.449;59.90854665;10.719730283333334;0.0;-8.842298313782633;-0.5670012434807226;6.149068841665439e-06;1778590308.6534739;0.015249967575073242;-2.435212187977569;-1.3453469739057176;-3.0126128218674126;-172.61;2.588026317429604;1.020948902229456;-4.792116799288795;2.4123262892243957;-3.0126128218674126;-0.5953395264955184;153.27955775448993;-172.61;-34.11044224551005;-4.792116799288795;2.4123262892243957;-0.5953395264955184;5.365044412091016
2026-05-12_14:51:48:861029;1778590308.8610291;116.63558959960938;-29.602699279785156;0.5831779479980469;-0.2574147763459579;0.5831779479980469;-0.2574147763459579;5.4039420558690985;2.6940377285259203;-13.751131854748872;1.7511061399327856;59.90846695;10.719719783333334;0.0;59.90846695;10.719719783333334;0.0;1778590308.8610291;-144.674;2.9385068562997834;0.14;0.638;1.104;-172.031;2.61;-2.605;3.294;59.90854665;10.719730283333334;0.0;-8.87943522187146;-0.5875177418407733;6.20202351742094e-06;1778590308.8465908;0.014438390731811523;-2.572094686910313;-1.4209684958066406;-3.0025073654983654;-172.03100000000003;2.7442557710241204;1.0506582735162064;-4.871696632877411;2.338623881773559;-3.0025073654983654;-0.5866402131553006;154.35699169354626;-172.03100000000003;-33.61200830645372;-4.871696632877411;2.338623881773559;-0.5866402131553006;5.4039420558690985
2026-05-12_14:51:49:300232;1778590309.29951;116.92620086669922;-30.381433815791688;0.5846310043334961;-0.26418638100688424;0.5846310043334961;-0.26418638100688424;5.441870869505644;2.7128928502239344;-13.867848596426315;1.656887234121898;59.9084666;10.719719466666668;0.0;59.9084666;10.719719466666668;0.0;1778590309.29951;-152.439;0.0;0.14;-1.62;2.396;-170.189;-5.737;1.498;4.946;59.90854665;10.719730283333334;0.0;-8.918428973483234;-0.6052365371161135;6.258178022022776e-06;1778590309.1490414;0.1504685878753662;0.0;0.0;-2.9703584006766293;-170.189;-0.0;0.0;-4.949419622943081;2.2621237712380116;-2.9703584006766293;-0.5999340562790216;155.43731058904802;-170.189;-34.37368941095195;-4.949419622943081;2.2621237712380116;-0.5999340562790216;5.441870869505644
2026-05-12_14:51:49:470666;1778590309.4694402;83.74808502197266;-26.974429294980805;0.41874042510986326;-0.23456025473896353;0.41874042510986326;-0.23456025473896353;5.399229949626207;2.7193449215295216;-13.984565338103758;1.5626683283110105;59.90846533333333;10.719718666666667;0.0;59.90846533333333;10.719718666666667;0.0;1778590309.4684403;-155.187;1.8461374772613537;0.14;-1.807;2.437;-169.995;-4.889;0.892;4.974;59.90854665;10.719730283333334;0.0;-9.059549224519717;-0.6499998189442804;6.4613853494321916e-06;1778590309.419431;0.05000925064086914;-1.7079817500829182;-0.5967333304235314;-2.9669724619277607;-169.995;1.785680719561924;0.2909238629598414;-4.925016113584041;2.212668147255291;-2.9669724619277607;-0.5968679237223036;155.80698704397562;-169.995;-34.19801295602434;-4.925016113584041;2.212668147255291;-0.5968679237223036;5.399229949626207
2026-05-12_14:51:49:689896;1778590309.689896;101.57727813720703;-31.511277823612605;0.5078863906860351;-0.27401111150967483;0.5078863906860351;-0.27401111150967483;5.46871990253656;2.7438093143317785;-14.101282079781202;1.468449422500123;59.90846533333333;10.719718666666667;0.0;59.90846533333333;10.719718666666667;0.0;1778590309.689896;-158.837;0.0;0.14;-1.77;2.491;-168.95;3.401;0.042;3.752;59.90854665;10.719730283333334;0.0;-9.059549224519717;-0.6499998189442804;6.4613853494321916e-06;1778590309.6619122;0.027983903884887695;0.0;0.0;-2.9487337712444197;-168.95;-0.0;0.0;-5.041732855261484;2.118449241444403;-2.9487337712444197;-0.5906422216033889;157.20869349989516;-168.95;-33.84130650010488;-5.041732855261484;2.118449241444403;-0.5906422216033889;5.46871990253656
2026-05-12_14:51:50:158165;1778590310.1581657;40.94064712524414;-25.182294911351697;0.2047032356262207;-0.21897647749001475;0.2047032356262207;-0.21897647749001475;5.308414898777669;2.732624471772208;-14.217998821458645;1.3742305166892355;59.90846275;10.719717116666667;0.0;59.90846275;10.719717116666667;0.0;1778590310.1581657;-174.822;0.0;0.14;0.484;3.984;-169.537;4.15;3.303;-7.486;59.90854665;10.719730283333334;0.0;-9.347360263175055;-0.7367286899573282;6.8868314633263594e-06;1778590310.0167634;0.1414022445678711;0.0;0.0;-2.9589788539536266;-169.537;-0.0;0.0;-4.87063855828359;2.1109592066465637;-2.9589788539536266;-0.5915819814537517;156.56784922671346;-169.537;-33.89515077328652;-4.87063855828359;2.1109592066465637;-0.5915819814537517;5.308414898777669
2026-05-12_14:51:50:496277;1778590310.4962776;-150.0;36.18444482211409;-0.75;0.31464734627925295;-0.75;0.31464734627925295;4.96884545845517;2.7148064402935703;-14.334715563136088;1.280011610878348;59.908458583333335;10.7197164;0.0;59.908458583333335;10.7197164;0.0;1778590310.4962776;-178.583;0.0;0.14;0.009;2.367;-173.879;-2.71;-4.755;-8.488;59.90854665;10.719730283333334;0.0;-9.811571631214452;-0.7768292096838694;7.587392505392643e-06;1778590310.3727279;0.1235496997833252;0.0;0.0;-3.03476105007522;-173.879;-0.0;0.0;-4.523143931921636;2.0568408205622175;-3.03476105007522;-0.5336178168107963;155.54695122375628;-173.879;-30.574048776243743;-4.523143931921636;2.0568408205622175;-0.5336178168107963;4.96884545845517
2026-05-12_14:51:50:713494;1778590310.7091665;-150.0;45.12097615209119;-0.75;0.3923563143660103;-0.75;0.3923563143660103;4.534188062642453;2.693484699845038;-14.451432304813531;1.1857927050674604;59.90845361666667;10.719716366666667;0.0;59.90845361666667;10.719716366666667;0.0;1778590310.7091665;-178.48;7.817832145699478;0.14;-0.299;1.817;-175.476;-0.042;-1.741;-7.389;59.90854665;10.719730283333334;0.0;-10.364911589373705;-0.7786944620299714;8.46050728053882e-06;1778590310.6733017;0.035864830017089844;0.0;0.0;-3.06263395822957;-175.476;-0.0;0.0;-4.086520715439827;1.9644871670974318;-3.06263395822957;-0.5270666491049774;154.32530548418202;-175.476;-30.198694515817913;-4.086520715439827;1.9644871670974318;-0.5270666491049774;4.534188062642453
2026-05-12_14:51:50:938254;1778590310.938254;-150.0;32.97160220968312;-0.75;0.28670958443202715;-0.75;0.28670958443202715;4.354664409065921;2.6974317349076875;-14.568149046490975;1.0915737992565728;59.908451183333334;10.71971635;0.0;59.908451183333334;10.71971635;0.0;1778590310.938254;179.777;6.558804206224393;0.14;-0.299;1.817;-175.476;-0.042;-1.741;-7.389;59.90854665;10.719730283333334;0.0;-10.636011032900008;-0.7796270872487584;8.907575870686912e-06;1778590310.8974304;0.04082369804382324;0.0;0.0;-3.06263395822957;-175.476;-0.0;0.0;-3.9321380135909667;1.8712008865053313;-3.06263395822957;-0.5231196140423293;154.551453934862;-175.476;-29.972546065138022;-3.9321380135909667;1.8712008865053313;-0.5231196140423293;4.354664409065921
2026-05-12_14:51:51:134783;1778590311.1347837;-150.0;31.462271854795258;-0.75;0.27358497265039355;-0.75;0.27358497265039355;4.180451654157002;2.704278572835245;-14.684865788168418;0.9973548934456853;59.90844883333333;10.719716466666666;0.0;59.90844883333333;10.719716466666666;0.0;1778590311.1337955;179.781;11.295245269363377;0.14;-0.299;1.817;-175.476;-0.042;-1.741;-7.389;59.90854665;10.719730283333334;0.0;-10.897826250000527;-0.7730991638789165;9.34913311390062e-06;1778590311.1109958;0.023787975311279297;0.0;0.0;-3.06263395822957;-175.476;-0.0;0.0;-3.7870395381678907;1.770454057324602;-3.06263395822957;-0.5162727761147714;154.94374885112114;-175.476;-29.580251148878855;-3.7870395381678907;1.770454057324602;-0.5162727761147714;4.180451654157002
2026-05-12_14:51:51:349974;1778590311.3489249;-150.0;30.62073779928273;-0.75;0.26626728521115417;-0.75;0.26626728521115417;4.015419832098319;2.7135101677555777;-14.801582529845861;0.9031359876347977;59.90844658333333;10.719716633333334;0.0;59.90844658333333;10.719716633333334;0.0;1778590311.3489249;-179.217;7.640969181150902;0.14;-0.366;0.168;-179.261;-2.591;-2.705;-3.477;59.90854665;10.719730283333334;0.0;-11.14850039531036;-0.7637735319090926;9.780893779343103e-06;1778590311.3160956;0.03282928466796875;0.0;0.0;-3.128694670417555;-179.261;-0.0;0.0;-3.6530821345355005;1.6669095195438903;-3.128694670417555;-0.44098046900645294;155.4726802782306;-179.261;-25.26631972176936;-3.6530821345355005;1.6669095195438903;-0.44098046900645294;4.015419832098319
2026-05-12_14:51:51:698822;1778590311.6831443;-150.0;29.838129372432313;-0.75;0.25946199454288965;-0.75;0.25946199454288965;3.6638429157477845;2.701595059367299;-14.918299271523304;0.8089170818239102;59.9084425;10.71971685;0.0;59.9084425;10.71971685;0.0;1778590311.6831443;-179.566;3.551061625385006;0.14;-0.914;-0.214;179.977;-1.576;-0.518;-2.629;59.90854665;10.719730283333334;0.0;-11.603427545336476;-0.7516502349562366;1.0590548107813902e-05;1778590311.6208994;0.06224489212036133;-1.6798363434589525;0.046870134816612896;3.1411912278618344;179.977;1.6798550229898266;-0.04619580153131064;-3.314871726186828;1.5605673167801468;3.1411912278618344;-0.43959616849453553;154.7899948551413;179.977;-25.187005144858695;-3.314871726186828;1.5605673167801468;-0.43959616849453553;3.6638429157477845
2026-05-12_14:51:52:034795;1778590312.0341618;-150.0;49.67188315555967;-0.75;0.43192941874399715;-0.75;0.43192941874399715;3.537837483993566;2.715673568350265;-15.035016013200748;0.7146981760130227;59.90844061666667;10.719716933333334;0.0;59.90844061666667;10.719716933333334;0.0;1778590312.0331626;179.869;0.0;0.14;-1.348;-0.054;179.171;0.428;0.23;-2.515;59.90854665;10.719730283333334;0.0;-11.813251087125574;-0.7469874345960956;1.0974272325547929e-05;1778590311.9619086;0.07225322723388672;0.0;0.0;3.12712387409076;179.171;0.0;-0.0;-3.221764926075174;1.4616856106091183;3.12712387409076;-0.411450305740495;155.59663400170228;179.171;-23.57436599829771;-3.221764926075174;1.4616856106091183;-0.411450305740495;3.537837483993566
2026-05-12_14:51:52:373335;1778590312.3733354;-150.0;49.031731441103176;-0.75;0.4263628820965494;-0.75;0.4263628820965494;3.234229427189346;2.7098154701014265;-15.151732754878191;0.6204792702021351;59.90843701666667;10.719717183333334;0.0;59.90843701666667;10.719717183333334;0.0;1778590312.3733354;-177.944;0.0;0.14;-0.268;0.386;178.444;4.888;2.561;-1.433;59.90854665;10.719730283333334;0.0;-12.214329718195621;-0.7329989851775158;1.1728346281714153e-05;1778590312.3323078;0.04102754592895508;0.0;0.0;3.114435330428761;178.444;0.0;-0.0;-2.9374030366825696;1.353478255379651;3.114435330428761;-0.40461986032733455;155.26098969607085;178.444;-23.183010303929127;-2.9374030366825696;1.353478255379651;-0.40461986032733455;3.234229427189346
2026-05-12_14:51:52:663781;1778590312.6624756;-143.7042694091797;16.92477042099525;-0.7185213470458984;0.14717191670430654;-0.7185213470458984;0.14717191670430654;3.1283269196699086;2.7266574106672192;-15.268449496555634;0.5262603643912476;59.9084353;10.71971715;0.0;59.9084353;10.71971715;0.0;1778590312.6624756;-178.144;0.0;0.14;0.52;0.382;178.238;0.74;-2.714;-0.305;59.90854665;10.719730283333334;0.0;-12.405584803781878;-0.7348641604677537;1.209653145650691e-05;1778590312.5680091;0.0944664478302002;0.0;0.0;3.1108399521696537;178.23800000000003;0.0;-0.0;-2.8628646927737567;1.2611245248590013;3.1108399521696537;-0.38418254150243447;156.22596180930094;178.23800000000003;-22.012038190699084;-2.8628646927737567;1.2611245248590013;-0.38418254150243447;3.1283269196699086
2026-05-12_14:51:52:817343;1778590312.8162687;-150.0;43.58126199656519;-0.75;0.37896749562230597;-0.75;0.37896749562230597;3.036361828422921;2.7471318308267736;-15.385166238233078;0.43204145858036;59.908433716666664;10.71971715;0.0;59.908433716666664;10.71971715;0.0;1778590312.815263;-177.253;0.0;0.14;0.52;0.382;178.238;0.74;-2.714;-0.305;59.90854665;10.719730283333334;0.0;-12.581985126040236;-0.7348641954247466;1.2441435501386877e-05;1778590312.795223;0.021045684814453125;0.0;0.0;3.1108399521696537;178.23800000000003;0.0;-0.0;-2.803181112192842;1.1669056540051066;3.1108399521696537;-0.3637081213428801;157.39905967242098;178.23800000000003;-20.83894032757905;-2.803181112192842;1.1669056540051066;-0.3637081213428801;3.036361828422921
2026-05-12_14:51:53:174463;1778590313.1744633;-18.9642333984375;1.1812249216540105;-0.0948211669921875;0.010271521057860961;-0.0948211669921875;0.010271521057860961;2.8127790813502807;2.7488885177114497;-15.50188297991052;0.3378225527694725;59.908430833333334;10.719717083333334;0.0;59.908430833333334;10.719717083333334;0.0;1778590313.1669352;-175.379;1.0837123027274982;0.14;-0.773;0.873;178.351;-3.046;5.955;-0.224;59.90854665;10.719730283333334;0.0;-12.903219397547211;-0.7385945346926404;1.308312201153683e-05;1778590313.0229855;0.15147781372070312;-1.0296888926939334;-0.01846961929167152;3.1128121742244073;178.35100000000003;1.0287309771250548;0.04809281939507999;-2.5986635823633097;1.0764170874621128;3.1128121742244073;-0.36392365651295755;157.49971041683892;178.35100000000003;-20.851289583161122;-2.5986635823633097;1.0764170874621128;-0.36392365651295755;2.8127790813502807
2026-05-12_14:51:53:837142;1778590313.8371425;-150.0;24.074357131431842;-0.75;0.20934223592549428;-0.75;0.20934223592549428;2.5341192640834356;2.7347782775372615;-15.618599721587964;0.24360364695858494;59.90842735;10.719716716666667;0.0;59.90842735;10.719716716666667;0.0;1778590313.8371425;-169.065;0.6201096185236155;0.14;0.084;0.47;178.151;1.337;-6.157;1.559;59.90854665;10.719730283333334;0.0;-13.291300101255523;-0.759111128936957;1.388284801784323e-05;1778590313.6501253;0.18701720237731934;-0.615581970422971;-0.07479823977868136;3.109321515720419;178.15100000000004;0.6128480512412919;0.094621377466022;-2.3272996203324414;1.002714775895542;3.109321515720419;-0.37454323818315727;156.69125320694198;178.15100000000004;-21.459746793058056;-2.3272996203324414;1.002714775895542;-0.37454323818315727;2.5341192640834356
2026-05-12_14:51:54:163379;1778590314.1633797;-150.0;41.02775310647898;-0.75;0.3567630704911216;-0.75;0.3567630704911216;2.5115027019765743;2.7658833413882142;-15.735316463265407;0.1493847411476974;59.908426383333335;10.719716483333332;0.0;59.908426383333335;10.719716483333332;0.0;1778590314.1633797;-159.153;0.0;0.14;-1.384;-0.809;179.291;-7.32;-2.33;5.455;59.90854665;10.719730283333334;0.0;-13.398997136816352;-0.772167116805105;1.4109468848388929e-05;1778590314.0243244;0.1390552520751953;0.0;0.0;3.129218269193153;179.29099999999997;0.0;-0.0;-2.336319326449056;0.9215518579528024;3.129218269193153;-0.3633349278049387;158.47344208708654;179.29099999999997;-20.81755791291345;-2.336319326449056;0.9215518579528024;-0.3633349278049387;2.5115027019765743
2026-05-12_14:51:54:469494;1778590314.4694943;64.9069595336914;-15.391998027933054;0.32453479766845705;-0.13384346111246134;0.32453479766845705;-0.13384346111246134;2.44125156683436;2.780783684911611;-15.85203320494285;0.055165835336809854;59.908424866666664;10.719715866666666;0.0;59.908424866666664;10.719715866666666;0.0;1778590314.463063;-120.038;0.0;0.14;-2.321;-1.323;-178.893;0.413;-3.197;9.053;59.90854665;10.719730283333334;0.0;-13.56797007026876;-0.8066722059412412;1.4469475209999416e-05;1778590314.366645;0.10284924507141113;0.0;0.0;-3.122271858770216;-178.893;-0.0;0.0;-2.2840631346740903;0.8618380412780511;-3.122271858770216;-0.3801297634977594;159.32716888427225;-178.893;-21.779831115727752;-2.2840631346740903;0.8618380412780511;-0.3801297634977594;2.44125156683436
2026-05-12_14:51:54:698071;1778590314.6945648;-19.393341064453125;-22.637978389345367;-0.09696670532226563;-0.19685198599430753;-0.09696670532226563;-0.19685198599430753;2.4844728917768975;2.807290637703266;-15.968749946620294;-0.03905307047407769;59.90842438333333;10.719715016666667;0.0;59.90842438333333;10.719715016666667;0.0;1778590314.689021;-80.316;0.0;0.14;-0.114;-1.646;-174.254;7.758;3.13;15.392;59.90854665;10.719730283333334;0.0;-13.621818579171489;-0.8542332385713762;1.4590082853871422e-05;1778590314.645634;0.04893088340759277;0.0;0.0;-3.041306034770199;-174.254;-0.0;0.0;-2.3469313674488053;0.8151801680972985;-3.041306034770199;-0.4345886347061221;160.8459054069866;-174.254;-24.900094593013446;-2.3469313674488053;0.8151801680972985;-0.4345886347061221;2.4844728917768975
2026-05-12_14:51:55:019753;1778590315.0197535;110.92195129394531;-38.483304122398636;0.5546097564697265;-0.33463742715129247;0.5546097564697265;-0.33463742715129247;2.5968990947665738;2.810932868490909;-16.08546668829774;-0.13327197628496523;59.90842431666667;10.719712833333332;0.0;59.90842431666667;10.719712833333332;0.0;1778590315.0197535;-52.759;3.577168444167262;0.14;0.383;0.13;-165.944;-3.495;0.081;23.793;59.90854665;10.719730283333334;0.0;-13.62924593128553;-0.9763997846401518;1.4624228972692777e-05;1778590315.0027804;0.016973018646240234;0.0;0.0;-2.89626917392947;-165.944;-0.0;0.0;-2.4562207570122094;0.8431278083551865;-2.89626917392947;-0.5759832647592074;161.05458985913117;-165.944;-33.00141014086886;-2.4562207570122094;0.8431278083551865;-0.5759832647592074;2.5968990947665738
2026-05-12_14:51:55:262267;1778590315.262267;127.02758026123047;-23.45053824063005;0.6351379013061523;-0.20391772383156564;0.6351379013061523;-0.20391772383156564;2.8183687584192256;2.829811350029895;-16.202183429975182;-0.22749088209585278;59.9084253;10.719710766666667;0.0;59.9084253;10.719710766666667;0.0;1778590315.262267;-31.306;4.869825134388891;0.14;-0.203;-0.061;-162.073;-3.311;-1.2;24.034;59.90854665;10.719730283333334;0.0;-13.519692013789289;-1.0920383131385498;1.4410209236537241e-05;1778590315.2438934;0.018373727798461914;0.0;0.0;-2.8287074785847697;-162.073;-0.0;0.0;-2.6824914161858935;0.864547431042697;-2.8287074785847697;-0.6246664785649223;162.1362471749307;-162.073;-35.790752825069355;-2.6824914161858935;0.864547431042697;-0.6246664785649223;2.8183687584192256
2026-05-12_14:51:55:468904;1778590315.46768;125.55686950683594;-30.535612172093884;0.6277843475341797;-0.2655270623660338;0.6277843475341797;-0.2655270623660338;2.903269251694453;2.8730450169071244;-16.318900171652626;-0.3217097879067403;59.9084253;10.719710766666667;0.0;59.9084253;10.719710766666667;0.0;1778590315.4667716;-21.809;0.0;0.14;-0.203;-0.061;-162.073;-3.311;-1.2;24.034;59.90854665;10.719730283333334;0.0;-13.519692013789289;-1.0920383131385498;1.4410209236537241e-05;1778590315.4500492;0.017630815505981445;0.0;0.0;-2.8287074785847697;-162.073;-0.0;0.0;-2.7992081578633368;0.7703285252318095;-2.8287074785847697;-0.5814328116876926;164.61335381987047;-162.073;-33.313646180129545;-2.7992081578633368;0.7703285252318095;-0.5814328116876926;2.903269251694453
2026-05-12_14:51:55:942914;1778590315.9417899;134.68113708496094;-33.16893321070177;0.6734056854248047;-0.28842550618001545;0.6734056854248047;-0.28842550618001545;3.198103728199625;2.9100402687863562;-16.43561691333007;-0.41592869371762786;59.90842706666667;10.719709733333334;0.0;59.90842706666667;10.719709733333334;0.0;1778590315.9417899;-14.776;0.3261113705932329;0.14;0.76;0.758;-150.713;2.725;2.252;17.531;59.90854665;10.719730283333334;0.0;-13.322866374250648;-1.1498575307209946;1.4006148383316486e-05;1778590315.92288;0.018909931182861328;0.0;0.0;-2.6304380755582137;-150.713;-0.0;0.0;-3.1127505390794212;0.7339288370033668;-2.6304380755582137;-0.7427069628350154;166.73302561457388;-150.713;-42.553974385426066;-3.1127505390794212;0.7339288370033668;-0.7427069628350154;3.198103728199625
2026-05-12_14:51:56:234208;1778590316.234208;150.0;-26.804280511264142;0.75;-0.23308070009794907;0.75;-0.23308070009794907;3.395691785798699;2.949833859222852;-16.552333655007512;-0.5101475995285154;59.908428;10.7197096;0.0;59.908428;10.7197096;0.0;1778590316.2033355;-0.079;0.0;0.14;0.947;1.019;-147.486;-0.194;1.128;14.71;59.90854665;10.719730283333334;0.0;-13.218883023580055;-1.157318050010184;1.3790405546387774e-05;1778590316.0281253;0.20608282089233398;0.0;0.0;-2.5741163005963568;-147.486;-0.0;0.0;-3.333450631427457;0.6471704504816687;-2.5741163005963568;-0.7592351473603784;169.01303039825726;-147.486;-43.50096960174281;-3.333450631427457;0.6471704504816687;-0.7592351473603784;3.395691785798699
2026-05-12_14:51:56:633536;1778590316.633536;150.0;-39.497851141567885;0.75;-0.34345957514406855;0.75;-0.34345957514406855;3.728543124106725;3.0078994234883836;-16.669050396684955;-0.604366505339403;59.9084302;10.7197106;0.0;59.9084302;10.7197106;0.0;1778590316.633536;20.537;17.90932110425803;0.14;-2.099;1.562;-141.55;-0.578;-1.322;4.63;59.90854665;10.719730283333334;0.0;-12.973779435471329;-1.101363840880408;1.3278540436090225e-05;1778590316.6291504;0.004385709762573242;0.0;0.0;-2.470513556197974;-141.55;-0.0;0.0;-3.6952709612136267;0.4969973355410051;-2.470513556197974;-0.8047723274932288;172.33994216571784;-141.55;-46.11005783428212;-3.6952709612136267;0.4969973355410051;-0.8047723274932288;3.728543124106725
2026-05-12_14:51:56:905671;1778590316.9056711;150.0;-46.422403532883216;0.75;-0.40367307419898446;0.75;-0.40367307419898446;3.9442693136921743;3.0590056583209084;-16.7857671383624;-0.6985854111502905;59.90843126666667;10.719711983333333;0.0;59.90843126666667;10.719711983333333;0.0;1778590316.9056711;22.269;0.8252841358985638;0.14;-1.441;1.201;-140.765;5.41;-1.737;2.428;59.90854665;10.719730283333334;0.0;-12.854941345864187;-1.0239605914645604;1.302538215863791e-05;1778590316.821274;0.0843970775604248;0.7040414961959195;0.47514059149868226;-2.456812721569818;-140.765;-0.8458488017273744;0.07728398716339374;-3.9308257924982115;0.32537518031426993;-2.456812721569818;-0.7673669272888599;175.26811372842602;-140.765;-43.96688627157399;-3.9308257924982115;0.32537518031426993;-0.7673669272888599;3.9442693136921743
2026-05-12_14:51:57:240499;1778590317.2404993;150.0;-50.39320662925983;0.75;-0.43820179677617244;0.75;-0.43820179677617244;4.115243657542926;3.094469011556992;-16.902483880039842;-0.792804316961178;59.90843183333333;10.71971265;0.0;59.90843183333333;10.71971265;0.0;1778590317.23849;21.152;0.0;0.14;-0.618;0.999;-140.475;7.514;-1.752;2.652;59.90854665;10.719730283333334;0.0;-12.791808609487337;-0.9866578209670902;1.2892335917058517e-05;1778590317.0954738;0.14502549171447754;0.0;0.0;-2.451751266739034;-140.475;-0.0;0.0;-4.110675270552505;0.19385350400591217;-2.451751266739034;-0.7369650288835601;177.3000141962352;-140.475;-42.2249858037648;-4.110675270552505;0.19385350400591217;-0.7369650288835601;4.115243657542926
2026-05-12_14:51:57:499636;1778590317.4996362;150.0;-46.6824740705819;0.75;-0.40593455713549476;0.75;-0.40593455713549476;4.3129512462445465;3.1334108496753115;-17.019200621717285;-0.8870232227720656;59.9084326;10.719713800000001;0.0;59.9084326;10.719713800000001;0.0;1778590317.4996362;20.961;1.2143037352491117;0.14;1.066;0.814;-139.463;-0.516;-0.286;2.465;59.90854665;10.719730283333334;0.0;-12.706393733275936;-0.9223105504582674;1.2712768293177135e-05;1778590317.457262;0.0423741340637207;0.9202252099210316;0.792287273949278;-2.434088534708852;-139.463;-1.2142970235000177;-0.004037345066082665;-4.312806888441349;0.0352873276862018;-2.434088534708852;-0.7156859227954229;179.5312171668966;-139.463;-41.0057828331034;-4.312806888441349;0.0352873276862018;-0.7156859227954229;4.3129512462445465
2026-05-12_14:51:57:735862;1778590317.7358625;150.0;-49.58214384933998;0.75;-0.4311490769507824;0.75;-0.4311490769507824;4.458223486010941;-3.1220974096357113;-17.13591736339473;-0.9812421285829531;59.90843285;10.7197143;0.0;59.90843285;10.7197143;0.0;1778590317.7358625;-0.21;0.7915815094750419;0.14;-1.243;0.614;-138.419;-2.508;2.19;2.822;59.90854665;10.719730283333334;0.0;-12.678541056873517;-0.894333479514708;1.2652589004069625e-05;1778590317.6859906;0.04987192153930664;0.558484123786317;0.5609784038802117;-2.415867297318031;-138.419;-0.7900654333372197;-0.048968328407567596;-4.457376306521212;-0.08690864906824514;-2.415867297318031;-0.7062301123176802;-178.88300480085317;-138.419;-40.46400480085317;-4.457376306521212;-0.08690864906824514;-0.7062301123176802;4.458223486010941
